Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	168	127	75.6	23	13.7	20	87.0
2020-04-25	168	126	75.0	24	14.3	21	87.5
2020-04-26	168	125	74.4	23	13.7	21	91.3
2020-04-27	168	128	76.2	22	13.1	20	90.9
2020-04-28	168	133	79.2	22	13.1	20	90.9
2020-04-29	168	133	79.2	23	13.7	21	91.3
2020-04-30	168	133	79.2	23	13.7	20	87.0
2020-05-01	168	131	78.0	19	11.3	15	78.9
2020-05-02	167	133	79.6	16	9.6	13	81.2
2020-05-03	167	130	77.8	14	8.4	12	85.7
2020-05-04	167	126	75.4	14	8.4	12	85.7
2020-05-05	167	135	80.8	16	9.6	11	68.8
2020-05-06	167	135	80.8	15	9.0	12	80.0
2020-05-07	167	136	81.4	13	7.8	11	84.6
2020-05-08	168	136	81.0	13	7.7	11	84.6
2020-05-09	167	127	76.0	13	7.8	11	84.6
2020-05-10	167	129	77.2	16	9.6	11	68.8
2020-05-11	166	132	79.5	16	9.6	11	68.8
2020-05-12	166	141	84.9	14	8.4	12	85.7
2020-05-13	168	139	82.7	10	6.0	9	90.0
2020-05-14	178	142	79.8	10	5.6	9	90.0
2020-05-15	178	142	79.8	11	6.2	9	81.8
2020-05-16	167	129	77.2	10	6.0	8	80.0
2020-05-17	152	127	83.6	11	7.2	8	72.7
2020-05-18	155	128	82.6	9	5.8	8	88.9
2020-05-19	159	136	85.5	10	6.3	9	90.0
2020-05-20	160	136	85.0	7	4.4	4	57.1
2020-05-21	160	130	81.2	5	3.1	4	80.0
2020-05-22	159	133	83.6	6	3.8	5	83.3
2020-05-23	159	137	86.2	8	5.0	4	50.0
2020-05-24	165	131	79.4	8	4.8	3	37.5
2020-05-25	167	131	78.4	7	4.2	3	42.9
2020-05-26	167	130	77.8	6	3.6	3	50.0
2020-05-27	167	138	82.6	6	3.6	3	50.0
2020-05-28	167	144	86.2	8	4.8	3	37.5
2020-05-29	167	139	83.2	9	5.4	3	33.3
2020-05-30	228	137	60.1	6	2.6	4	66.7
2020-05-31	229	137	59.8	7	3.1	5	71.4
2020-06-01	229	135	59.0	10	4.4	5	50.0
2020-06-02	229	133	58.1	7	3.1	5	71.4
2020-06-03	229	137	59.8	5	2.2	4	80.0
2020-06-04	227	136	59.9	4	1.8	3	75.0
2020-06-05	221	132	59.7	3	1.4	3	100.0
2020-06-06	221	134	60.6	4	1.8	4	100.0
2020-06-07	221	131	59.3	4	1.8	3	75.0
2020-06-08	221	128	57.9	4	1.8	3	75.0
2020-06-09	219	132	60.3	4	1.8	3	75.0
2020-06-10	219	131	59.8	3	1.4	3	100.0
2020-06-11	219	132	60.3	6	2.7	3	50.0
2020-06-12	219	131	59.8	4	1.8	3	75.0
2020-06-13	220	135	61.4	5	2.3	3	60.0
2020-06-14	220	136	61.8	4	1.8	3	75.0
2020-06-15	220	129	58.6	4	1.8	3	75.0
2020-06-16	220	129	58.6	4	1.8	3	75.0
2020-06-17	220	136	61.8	4	1.8	3	75.0
2020-06-18	220	138	62.7	4	1.8	3	75.0
2020-06-19	220	137	62.3	2	0.9	2	100.0
2020-06-20	220	136	61.8	2	0.9	2	100.0
2020-06-21	218	132	60.6	2	0.9	2	100.0
2020-06-22	218	128	58.7	2	0.9	2	100.0
2020-06-23	220	131	59.5	3	1.4	2	66.7
2020-06-24	220	132	60.0	1	0.5	1	100.0
2020-06-25	220	131	59.5	1	0.5	1	100.0
2020-06-26	220	127	57.7	3	1.4	1	33.3
2020-06-27	220	124	56.4	5	2.3	1	20.0
2020-06-28	226	133	58.8	1	0.4	0	0.0
2020-06-29	226	134	59.3	1	0.4	0	0.0
2020-06-30	218	126	57.8	3	1.4	0	0.0
2020-07-01	218	129	59.2	1	0.5	0	0.0
2020-07-02	217	134	61.8	2	0.9	0	0.0
2020-07-03	217	136	62.7	3	1.4	0	0.0
2020-07-04	219	136	62.1	2	0.9	0	0.0
2020-07-05	219	135	61.6	1	0.5	0	0.0
2020-07-06	219	127	58.0	2	0.9	0	0.0
2020-07-07	218	131	60.1	2	0.9	0	0.0
2020-07-08	218	136	62.4	1	0.5	0	0.0
2020-07-09	219	136	62.1	2	0.9	0	0.0
2020-07-10	220	139	63.2	2	0.9	0	0.0
2020-07-11	220	140	63.6	1	0.5	0	0.0
2020-07-12	218	133	61.0	1	0.5	0	0.0
2020-07-13	218	132	60.6	1	0.5	0	0.0
2020-07-14	210	122	58.1	2	1.0	0	0.0
2020-07-15	212	133	62.7	1	0.5	0	0.0
2020-07-16	212	130	61.3	1	0.5	0	0.0
2020-07-17	212	131	61.8	1	0.5	0	0.0
2020-07-18	219	127	58.0	1	0.5	0	0.0
2020-07-19	219	126	57.5	3	1.4	1	33.3
2020-07-20	219	128	58.4	2	0.9	1	50.0
2020-07-21	219	135	61.6	4	1.8	3	75.0
2020-07-22	219	135	61.6	4	1.8	3	75.0
2020-07-23	219	130	59.4	4	1.8	3	75.0
2020-07-24	219	139	63.5	3	1.4	2	66.7
2020-07-25	219	135	61.6	3	1.4	2	66.7
2020-07-26	219	129	58.9	3	1.4	2	66.7
2020-07-27	219	129	58.9	2	0.9	2	100.0
2020-07-28	219	131	59.8	2	0.9	2	100.0
2020-07-29	219	125	57.1	3	1.4	2	66.7
2020-07-30	259	148	57.1	3	1.2	2	66.7
2020-07-31	250	155	62.0	5	2.0	2	40.0
2020-08-01	250	154	61.6	4	1.6	2	50.0
2020-08-02	255	156	61.2	6	2.4	2	33.3
2020-08-03	254	152	59.8	3	1.2	2	66.7
2020-08-04	188	162	86.2	2	1.1	2	100.0
2020-08-05	188	170	90.4	2	1.1	2	100.0
2020-08-06	188	164	87.2	2	1.1	2	100.0
2020-08-07	188	171	91.0	2	1.1	2	100.0
2020-08-08	188	163	86.7	2	1.1	2	100.0
2020-08-09	188	166	88.3	2	1.1	2	100.0
2020-08-10	188	167	88.8	2	1.1	2	100.0
2020-08-11	188	163	86.7	2	1.1	2	100.0
2020-08-12	188	171	91.0	2	1.1	2	100.0
2020-08-13	188	169	89.9	3	1.6	2	66.7
2020-08-14	188	167	88.8	2	1.1	2	100.0
2020-08-15	188	166	88.3	4	2.1	2	50.0
2020-08-16	188	168	89.4	3	1.6	2	66.7
2020-08-17	186	169	90.9	2	1.1	2	100.0
2020-08-18	188	166	88.3	4	2.1	2	50.0
2020-08-19	188	165	87.8	4	2.1	2	50.0
2020-08-20	188	172	91.5	3	1.6	2	66.7
2020-08-21	189	168	88.9	3	1.6	2	66.7
2020-08-22	187	166	88.8	3	1.6	2	66.7
2020-08-23	187	160	85.6	5	2.7	2	40.0
2020-08-24	189	164	86.8	5	2.6	2	40.0
2020-08-25	189	169	89.4	4	2.1	2	50.0
2020-08-26	189	166	87.8	3	1.6	2	66.7
2020-08-27	185	166	89.7	6	3.2	2	33.3
2020-08-28	185	164	88.6	3	1.6	2	66.7
2020-08-29	183	160	87.4	4	2.2	2	50.0
2020-08-30	183	162	88.5	4	2.2	2	50.0
2020-08-31	183	162	88.5	3	1.6	2	66.7
2020-09-01	191	168	88.0	3	1.6	2	66.7
2020-09-02	201	178	88.6	3	1.5	2	66.7
2020-09-03	204	182	89.2	4	2.0	2	50.0
2020-09-04	204	174	85.3	3	1.5	2	66.7
2020-09-05	201	178	88.6	2	1.0	1	50.0
2020-09-06	201	172	85.6	2	1.0	1	50.0
2020-09-07	201	174	86.6	2	1.0	1	50.0
2020-09-08	201	167	83.1	2	1.0	1	50.0
2020-09-09	201	168	83.6	4	2.0	1	25.0
2020-09-10	201	169	84.1	5	2.5	1	20.0
2020-09-11	201	167	83.1	3	1.5	1	33.3
2020-09-12	201	175	87.1	5	2.5	1	20.0
2020-09-13	201	171	85.1	3	1.5	1	33.3
2020-09-14	201	172	85.6	3	1.5	1	33.3
2020-09-15	201	170	84.6	4	2.0	1	25.0
2020-09-16	201	174	86.6	3	1.5	1	33.3
2020-09-17	201	170	84.6	5	2.5	1	20.0
2020-09-18	201	172	85.6	4	2.0	1	25.0
2020-09-19	202	165	81.7	4	2.0	1	25.0
2020-09-20	202	164	81.2	3	1.5	1	33.3
2020-09-21	202	178	88.1	3	1.5	1	33.3
2020-09-22	202	180	89.1	2	1.0	1	50.0
2020-09-23	202	179	88.6	3	1.5	1	33.3
2020-09-24	202	175	86.6	4	2.0	1	25.0
2020-09-25	202	174	86.1	4	2.0	1	25.0
2020-09-26	202	175	86.6	4	2.0	1	25.0
2020-09-27	202	174	86.1	4	2.0	1	25.0
2020-09-28	202	172	85.1	4	2.0	1	25.0
2020-09-29	202	177	87.6	5	2.5	1	20.0
2020-09-30	202	181	89.6	5	2.5	1	20.0
2020-10-01	202	176	87.1	6	3.0	1	16.7
2020-10-02	202	171	84.7	7	3.5	2	28.6
2020-10-03	201	169	84.1	7	3.5	2	28.6
2020-10-04	201	171	85.1	7	3.5	2	28.6
2020-10-05	201	164	81.6	8	4.0	2	25.0
2020-10-06	203	166	81.8	7	3.4	2	28.6
2020-10-07	198	167	84.3	7	3.5	3	42.9
2020-10-08	198	168	84.8	4	2.0	2	50.0
2020-10-09	198	169	85.4	4	2.0	3	75.0
2020-10-10	198	160	80.8	4	2.0	3	75.0
2020-10-11	196	164	83.7	4	2.0	3	75.0
2020-10-12	196	158	80.6	4	2.0	3	75.0
2020-10-13	200	160	80.0	4	2.0	3	75.0
2020-10-14	200	164	82.0	5	2.5	2	40.0
2020-10-15	200	168	84.0	5	2.5	3	60.0
2020-10-16	198	168	84.8	4	2.0	2	50.0
2020-10-17	198	161	81.3	4	2.0	2	50.0
2020-10-18	198	162	81.8	6	3.0	3	50.0
2020-10-19	200	162	81.0	7	3.5	3	42.9
2020-10-20	200	162	81.0	7	3.5	3	42.9
2020-10-21	196	162	82.7	6	3.1	2	33.3
2020-10-22	197	164	83.2	7	3.6	3	42.9
2020-10-23	195	169	86.7	8	4.1	2	25.0
2020-10-24	193	162	83.9	9	4.7	4	44.4
2020-10-25	193	161	83.4	13	6.7	4	30.8
2020-10-26	195	167	85.6	11	5.6	3	27.3
2020-10-27	197	160	81.2	10	5.1	4	40.0
2020-10-28	199	160	80.4	12	6.0	4	33.3
2020-10-29	199	169	84.9	11	5.5	4	36.4
2020-10-30	199	174	87.4	9	4.5	3	33.3
2020-10-31	198	169	85.4	9	4.5	3	33.3
2020-11-01	194	165	85.1	11	5.7	3	27.3
2020-11-02	194	152	78.4	11	5.7	3	27.3
2020-11-03	194	164	84.5	11	5.7	3	27.3
2020-11-04	199	170	85.4	12	6.0	6	50.0
2020-11-05	199	176	88.4	14	7.0	8	57.1
2020-11-06	199	174	87.4	14	7.0	8	57.1
2020-11-07	199	175	87.9	14	7.0	8	57.1
2020-11-08	199	174	87.4	14	7.0	8	57.1
2020-11-09	199	175	87.9	14	7.0	7	50.0
2020-11-10	199	174	87.4	15	7.5	8	53.3
2020-11-11	199	175	87.9	9	4.5	6	66.7
2020-11-12	199	183	92.0	12	6.0	7	58.3
2020-11-13	199	189	95.0	16	8.0	7	43.8
2020-11-14	199	183	92.0	18	9.0	8	44.4
2020-11-15	199	181	91.0	18	9.0	9	50.0
2020-11-16	199	172	86.4	16	8.0	9	56.2
2020-11-17	199	182	91.5	18	9.0	9	50.0
2020-11-18	199	181	91.0	17	8.5	9	52.9
2020-11-19	199	176	88.4	18	9.0	8	44.4
2020-11-20	199	179	89.9	19	9.5	9	47.4
2020-11-21	199	173	86.9	19	9.5	9	47.4
2020-11-22	199	165	82.9	19	9.5	7	36.8
2020-11-23	199	173	86.9	24	12.1	9	37.5
2020-11-24	199	175	87.9	23	11.6	10	43.5
2020-11-25	199	179	89.9	23	11.6	11	47.8
2020-11-26	199	181	91.0	24	12.1	14	58.3
2020-11-27	199	174	87.4	22	11.1	13	59.1
2020-11-28	199	181	91.0	28	14.1	13	46.4
2020-11-29	199	180	90.5	25	12.6	13	52.0
2020-11-30	199	176	88.4	25	12.6	13	52.0
2020-12-01	199	177	88.9	22	11.1	14	63.6
2020-12-02	199	177	88.9	23	11.6	14	60.9
2020-12-03	197	172	87.3	21	10.7	15	71.4
2020-12-04	197	184	93.4	24	12.2	15	62.5
2020-12-05	197	180	91.4	25	12.7	16	64.0
2020-12-06	197	175	88.8	26	13.2	16	61.5
2020-12-07	197	171	86.8	24	12.2	16	66.7
2020-12-08	197	175	88.8	24	12.2	17	70.8
2020-12-09	197	178	90.4	28	14.2	19	67.9
2020-12-10	193	165	85.5	26	13.5	17	65.4
2020-12-11	193	168	87.0	23	11.9	19	82.6
2020-12-12	193	161	83.4	24	12.4	19	79.2
2020-12-13	193	161	83.4	25	13.0	19	76.0
2020-12-14	193	166	86.0	25	13.0	18	72.0
2020-12-15	197	176	89.3	28	14.2	17	60.7
2020-12-16	196	178	90.8	30	15.3	17	56.7
2020-12-17	196	173	88.3	29	14.8	16	55.2
2020-12-18	196	172	87.8	29	14.8	18	62.1
2020-12-19	196	167	85.2	29	14.8	17	58.6
2020-12-20	196	171	87.2	30	15.3	18	60.0
2020-12-21	196	166	84.7	31	15.8	20	64.5
2020-12-22	196	166	84.7	33	16.8	19	57.6
2020-12-23	196	170	86.7	31	15.8	22	71.0
2020-12-24	196	166	84.7	33	16.8	22	66.7
2020-12-25	196	163	83.2	31	15.8	22	71.0
2020-12-26	196	159	81.1	31	15.8	19	61.3
2020-12-27	196	165	84.2	33	16.8	19	57.6
2020-12-28	196	173	88.3	35	17.9	22	62.9
2020-12-29	196	166	84.7	34	17.3	21	61.8
2020-12-30	198	167	84.3	34	17.2	23	67.6
2020-12-31	198	168	84.8	28	14.1	20	71.4
2021-01-01	198	166	83.8	31	15.7	20	64.5
2021-01-02	198	156	78.8	36	18.2	24	66.7
2021-01-03	198	168	84.8	38	19.2	25	65.8
2021-01-04	198	160	80.8	37	18.7	25	67.6
2021-01-05	198	167	84.3	35	17.7	24	68.6
2021-01-06	198	166	83.8	34	17.2	23	67.6
2021-01-07	199	165	82.9	32	16.1	22	68.8
2021-01-08	199	167	83.9	31	15.6	20	64.5
2021-01-09	199	164	82.4	30	15.1	20	66.7
2021-01-10	199	158	79.4	29	14.6	20	69.0
2021-01-11	199	163	81.9	27	13.6	16	59.3
2021-01-12	199	163	81.9	29	14.6	16	55.2
2021-01-13	199	167	83.9	29	14.6	16	55.2
2021-01-14	199	172	86.4	30	15.1	16	53.3
2021-01-15	197	169	85.8	30	15.2	16	53.3
2021-01-16	197	169	85.8	31	15.7	17	54.8
2021-01-17	197	168	85.3	32	16.2	17	53.1
2021-01-18	194	165	85.1	32	16.5	19	59.4
2021-01-19	194	172	88.7	31	16.0	19	61.3
2021-01-20	189	168	88.9	30	15.9	22	73.3
2021-01-21	189	167	88.4	29	15.3	23	79.3
2021-01-22	189	163	86.2	29	15.3	23	79.3
2021-01-23	189	167	88.4	28	14.8	21	75.0
2021-01-24	189	163	86.2	26	13.8	20	76.9
2021-01-25	189	165	87.3	25	13.2	20	80.0
2021-01-26	189	163	86.2	26	13.8	20	76.9
2021-01-27	189	166	87.8	26	13.8	20	76.9
2021-01-28	189	170	89.9	26	13.8	20	76.9
2021-01-29	196	174	88.8	28	14.3	20	71.4
2021-01-30	196	169	86.2	28	14.3	20	71.4
