Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-08-21	12	9	75.0	0	0.0	0	0
2021-04-12	14	14	100.0	5	35.7	2	40.0
2020-05-10	24	18	75.0	4	16.7	3	75.0
2021-09-11	12	12	100.0	3	25.0	0	0.0
2020-10-31	12	12	100.0	1	8.3	1	100.0
2020-07-26	20	15	75.0	0	0.0	0	0
2020-12-01	14	11	78.6	3	21.4	3	100.0
2021-03-22	14	13	92.9	5	35.7	3	60.0
2021-04-14	14	13	92.9	6	42.9	3	50.0
2020-09-27	20	14	70.0	0	0.0	0	0
2021-09-14	12	12	100.0	3	25.0	0	0.0
2021-05-16	12	9	75.0	4	33.3	1	25.0
2021-05-13	12	12	100.0	7	58.3	3	42.9
2020-09-25	20	14	70.0	0	0.0	0	0
2021-06-03	14	11	78.6	0	0.0	0	0
2020-12-09	18	16	88.9	4	22.2	3	75.0
2020-10-30	12	12	100.0	1	8.3	1	100.0
2021-04-04	14	11	78.6	3	21.4	2	66.7
2021-01-13	18	18	100.0	7	38.9	7	100.0
2021-05-10	14	13	92.9	4	28.6	1	25.0
2021-07-22	12	10	83.3	1	8.3	0	0.0
2021-05-20	14	13	92.9	5	35.7	2	40.0
2021-06-16	12	9	75.0	0	0.0	0	0
2021-02-26	18	17	94.4	1	5.6	1	100.0
2020-09-09	20	16	80.0	0	0.0	0	0
2021-01-21	18	14	77.8	3	16.7	1	33.3
2021-05-27	14	11	78.6	1	7.1	1	100.0
2021-06-18	14	9	64.3	0	0.0	0	0
2020-08-05	20	13	65.0	0	0.0	0	0
2020-07-27	21	17	81.0	0	0.0	0	0
2021-06-22	14	9	64.3	0	0.0	0	0
2020-09-04	20	17	85.0	0	0.0	0	0
2021-03-01	18	16	88.9	2	11.1	1	50.0
2021-04-15	14	14	100.0	7	50.0	3	42.9
2021-08-04	10	9	90.0	0	0.0	0	0
2021-08-27	10	10	100.0	1	10.0	0	0.0
2021-02-09	18	17	94.4	6	33.3	3	50.0
2020-05-23	24	16	66.7	0	0.0	0	0
2020-10-01	20	17	85.0	1	5.0	1	100.0
2020-12-27	18	14	77.8	6	33.3	6	100.0
2021-06-08	12	11	91.7	0	0.0	0	0
2021-04-28	12	12	100.0	4	33.3	2	50.0
2020-06-25	20	20	100.0	2	10.0	1	50.0
2021-07-21	12	11	91.7	1	8.3	0	0.0
2020-08-31	20	20	100.0	0	0.0	0	0
2020-06-22	22	20	90.9	2	9.1	2	100.0
2021-02-13	18	12	66.7	3	16.7	3	100.0
2021-09-06	12	11	91.7	1	8.3	0	0.0
2021-02-19	18	18	100.0	1	5.6	1	100.0
2021-08-18	12	12	100.0	0	0.0	0	0
2021-04-16	14	12	85.7	4	28.6	3	75.0
2020-09-24	20	15	75.0	0	0.0	0	0
2021-07-13	12	12	100.0	0	0.0	0	0
2021-05-22	14	13	92.9	3	21.4	2	66.7
2020-10-13	18	15	83.3	1	5.6	1	100.0
2020-05-31	22	13	59.1	0	0.0	0	0
2020-07-29	20	19	95.0	0	0.0	0	0
2021-08-16	10	10	100.0	0	0.0	0	0
2021-04-24	12	11	91.7	5	41.7	3	60.0
2021-07-12	12	10	83.3	0	0.0	0	0
2021-07-17	12	10	83.3	0	0.0	0	0
2021-09-01	12	11	91.7	4	33.3	0	0.0
2021-05-18	14	12	85.7	4	28.6	1	25.0
2020-06-23	20	20	100.0	2	10.0	2	100.0
2021-01-18	18	17	94.4	4	22.2	3	75.0
2020-05-16	24	19	79.2	3	12.5	2	66.7
2020-04-30	24	20	83.3	9	37.5	4	44.4
2020-09-06	20	17	85.0	0	0.0	0	0
2020-06-05	22	18	81.8	2	9.1	2	100.0
2020-08-23	20	19	95.0	0	0.0	0	0
2021-01-23	18	12	66.7	2	11.1	1	50.0
2020-07-08	21	21	100.0	2	9.5	2	100.0
2020-11-04	14	12	85.7	1	7.1	1	100.0
2021-07-26	12	10	83.3	2	16.7	0	0.0
2020-12-12	18	16	88.9	3	16.7	2	66.7
2020-12-17	18	16	88.9	3	16.7	2	66.7
2020-11-15	14	13	92.9	6	42.9	6	100.0
2021-06-14	12	8	66.7	0	0.0	0	0
2021-05-01	14	12	85.7	3	21.4	0	0.0
2020-10-18	12	12	100.0	1	8.3	1	100.0
2021-03-19	13	13	100.0	6	46.2	3	50.0
2021-04-02	14	11	78.6	4	28.6	3	75.0
2020-08-27	20	19	95.0	0	0.0	0	0
2021-08-28	10	10	100.0	3	30.0	0	0.0
2021-04-10	14	13	92.9	5	35.7	3	60.0
2021-01-10	18	14	77.8	5	27.8	5	100.0
2021-08-19	12	12	100.0	0	0.0	0	0
2020-08-20	20	19	95.0	0	0.0	0	0
2020-09-28	20	16	80.0	1	5.0	0	0.0
2020-11-25	14	13	92.9	5	35.7	5	100.0
2021-02-18	18	14	77.8	1	5.6	1	100.0
2021-03-10	14	12	85.7	3	21.4	2	66.7
2021-06-28	14	12	85.7	0	0.0	0	0
2021-04-25	12	10	83.3	6	50.0	3	50.0
2021-03-24	13	11	84.6	5	38.5	3	60.0
2020-10-20	12	11	91.7	1	8.3	1	100.0
2021-09-15	12	11	91.7	2	16.7	0	0.0
2020-09-18	20	17	85.0	0	0.0	0	0
2021-03-21	14	13	92.9	5	35.7	3	60.0
2021-02-22	18	13	72.2	1	5.6	1	100.0
2021-07-05	12	9	75.0	1	8.3	0	0.0
2021-06-10	14	12	85.7	0	0.0	0	0
2020-07-23	20	12	60.0	0	0.0	0	0
2021-06-27	12	12	100.0	0	0.0	0	0
2020-07-28	20	17	85.0	0	0.0	0	0
2020-08-03	20	14	70.0	0	0.0	0	0
2021-06-21	14	12	85.7	0	0.0	0	0
2021-09-17	12	12	100.0	2	16.7	0	0.0
2021-02-21	18	14	77.8	1	5.6	1	100.0
2021-05-06	14	12	85.7	2	14.3	1	50.0
2020-09-08	20	20	100.0	0	0.0	0	0
2021-01-28	18	8	44.4	3	16.7	1	33.3
2020-06-17	20	14	70.0	2	10.0	2	100.0
2021-06-04	14	14	100.0	0	0.0	0	0
2020-08-17	20	17	85.0	0	0.0	0	0
2021-01-04	18	16	88.9	8	44.4	3	37.5
2021-05-28	14	13	92.9	1	7.1	1	100.0
2021-08-24	12	11	91.7	0	0.0	0	0
2021-02-05	18	13	72.2	3	16.7	0	0.0
2020-11-14	14	13	92.9	1	7.1	1	100.0
2020-07-16	20	14	70.0	1	5.0	1	100.0
2020-09-16	20	15	75.0	0	0.0	0	0
2021-08-23	12	11	91.7	0	0.0	0	0
2020-08-19	20	20	100.0	0	0.0	0	0
2020-10-02	18	18	100.0	2	11.1	1	50.0
2020-08-24	20	19	95.0	0	0.0	0	0
2021-09-16	12	12	100.0	1	8.3	0	0.0
2020-06-12	23	20	87.0	2	8.7	2	100.0
2021-08-09	12	12	100.0	1	8.3	0	0.0
2021-08-02	12	9	75.0	1	8.3	0	0.0
2021-04-22	12	10	83.3	5	41.7	3	60.0
2021-01-08	18	15	83.3	5	27.8	5	100.0
2020-07-25	20	15	75.0	0	0.0	0	0
2020-07-09	20	18	90.0	1	5.0	1	100.0
2021-04-07	14	10	71.4	3	21.4	3	100.0
2020-04-27	25	16	64.0	9	36.0	5	55.6
2020-11-13	14	13	92.9	1	7.1	1	100.0
2021-01-11	16	15	93.8	5	31.2	5	100.0
2020-08-12	20	17	85.0	0	0.0	0	0
2021-05-02	14	11	78.6	3	21.4	0	0.0
2021-07-10	12	10	83.3	0	0.0	0	0
2020-07-05	20	16	80.0	2	10.0	1	50.0
2021-06-13	12	11	91.7	0	0.0	0	0
2021-04-27	12	11	91.7	4	33.3	2	50.0
2020-11-08	14	13	92.9	1	7.1	1	100.0
2020-10-24	12	10	83.3	2	16.7	1	50.0
2021-09-13	12	12	100.0	3	25.0	0	0.0
2020-05-06	24	20	83.3	10	41.7	4	40.0
2021-01-22	18	13	72.2	3	16.7	1	33.3
2020-07-17	20	14	70.0	1	5.0	1	100.0
2021-09-02	12	11	91.7	3	25.0	0	0.0
2021-02-24	18	15	83.3	1	5.6	1	100.0
2021-05-11	12	11	91.7	5	41.7	2	40.0
2020-06-01	22	12	54.5	0	0.0	0	0
2020-09-11	20	19	95.0	0	0.0	0	0
2020-11-26	14	14	100.0	5	35.7	5	100.0
2021-08-31	10	10	100.0	4	40.0	0	0.0
2021-01-16	18	14	77.8	4	22.2	3	75.0
2020-06-29	20	16	80.0	2	10.0	1	50.0
2020-10-16	12	12	100.0	1	8.3	1	100.0
2020-11-17	14	12	85.7	6	42.9	6	100.0
2020-06-02	22	15	68.2	0	0.0	0	0
2020-05-26	22	18	81.8	0	0.0	0	0
2020-07-12	20	18	90.0	2	10.0	2	100.0
2020-08-06	20	17	85.0	0	0.0	0	0
2021-04-19	14	14	100.0	6	42.9	2	33.3
2020-08-14	20	17	85.0	0	0.0	0	0
2020-10-22	12	12	100.0	2	16.7	2	100.0
2020-06-07	22	19	86.4	3	13.6	3	100.0
2021-02-01	18	12	66.7	3	16.7	1	33.3
2021-08-07	10	10	100.0	1	10.0	0	0.0
2020-10-12	18	16	88.9	1	5.6	1	100.0
2020-11-01	12	12	100.0	1	8.3	1	100.0
2020-06-27	20	18	90.0	2	10.0	1	50.0
2020-11-09	14	13	92.9	1	7.1	1	100.0
2020-11-07	14	14	100.0	0	0.0	0	0
2020-06-08	22	18	81.8	2	9.1	2	100.0
2020-11-02	14	11	78.6	1	7.1	1	100.0
2021-03-04	14	11	78.6	2	14.3	1	50.0
2021-09-12	12	12	100.0	3	25.0	0	0.0
2021-01-14	18	17	94.4	7	38.9	7	100.0
2021-01-24	18	12	66.7	2	11.1	1	50.0
2020-08-30	20	20	100.0	0	0.0	0	0
2020-12-10	18	17	94.4	5	27.8	3	60.0
2020-06-14	22	17	77.3	2	9.1	2	100.0
2021-08-25	12	12	100.0	0	0.0	0	0
2021-05-23	14	13	92.9	2	14.3	2	100.0
2020-09-19	20	12	60.0	0	0.0	0	0
2021-01-15	18	17	94.4	7	38.9	7	100.0
2020-05-15	24	19	79.2	3	12.5	2	66.7
2021-05-05	14	11	78.6	2	14.3	1	50.0
2021-06-25	14	8	57.1	0	0.0	0	0
2020-11-16	14	12	85.7	6	42.9	6	100.0
2021-04-11	14	12	85.7	5	35.7	2	40.0
2021-05-30	14	12	85.7	1	7.1	1	100.0
2020-10-26	12	12	100.0	1	8.3	1	100.0
2021-05-09	14	14	100.0	3	21.4	1	33.3
2020-07-24	20	16	80.0	0	0.0	0	0
2021-09-05	12	10	83.3	2	16.7	0	0.0
2020-09-23	20	12	60.0	0	0.0	0	0
2021-08-13	10	10	100.0	0	0.0	0	0
2021-03-03	18	14	77.8	2	11.1	1	50.0
2021-04-09	14	13	92.9	5	35.7	3	60.0
2021-06-09	12	10	83.3	0	0.0	0	0
2021-06-17	14	13	92.9	0	0.0	0	0
2020-05-09	24	22	91.7	11	45.8	2	18.2
2021-06-26	14	8	57.1	0	0.0	0	0
2020-05-04	24	17	70.8	8	33.3	4	50.0
2020-05-11	24	21	87.5	3	12.5	2	66.7
2020-11-12	14	11	78.6	1	7.1	1	100.0
2020-05-18	24	24	100.0	4	16.7	2	50.0
2021-08-30	12	11	91.7	4	33.3	0	0.0
2021-07-16	12	11	91.7	0	0.0	0	0
2020-06-28	20	18	90.0	2	10.0	1	50.0
2020-11-30	14	10	71.4	4	28.6	3	75.0
2020-12-15	18	18	100.0	4	22.2	3	75.0
2020-12-13	18	17	94.4	4	22.2	2	50.0
2020-08-02	20	16	80.0	0	0.0	0	0
2020-05-05	24	18	75.0	8	33.3	4	50.0
2021-04-30	14	12	85.7	3	21.4	0	0.0
2020-05-13	24	18	75.0	3	12.5	2	66.7
2021-02-23	18	14	77.8	1	5.6	1	100.0
2021-03-08	12	9	75.0	1	8.3	1	100.0
2020-07-11	20	18	90.0	2	10.0	2	100.0
2020-12-26	18	16	88.9	5	27.8	5	100.0
2020-12-21	18	17	94.4	5	27.8	2	40.0
2021-07-03	12	11	91.7	1	8.3	0	0.0
2021-05-24	14	12	85.7	2	14.3	2	100.0
2021-02-07	18	14	77.8	4	22.2	2	50.0
2021-03-09	14	10	71.4	1	7.1	0	0.0
2021-08-08	12	12	100.0	1	8.3	0	0.0
2020-06-24	20	17	85.0	2	10.0	2	100.0
2021-02-15	18	12	66.7	2	11.1	2	100.0
2021-04-03	14	13	92.9	4	28.6	3	75.0
2020-07-30	20	16	80.0	0	0.0	0	0
2020-11-06	14	10	71.4	0	0.0	0	0
2021-08-12	12	11	91.7	0	0.0	0	0
2020-10-09	18	15	83.3	2	11.1	1	50.0
