Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	166	99	59.6	4	2.4	4	100.0
2020-04-25	166	110	66.3	4	2.4	4	100.0
2020-04-26	166	112	67.5	5	3.0	5	100.0
2020-04-27	166	115	69.3	5	3.0	5	100.0
2020-04-28	166	116	69.9	5	3.0	5	100.0
2020-04-29	165	113	68.5	5	3.0	5	100.0
2020-04-30	165	112	67.9	5	3.0	5	100.0
2020-05-01	159	109	68.6	5	3.1	5	100.0
2020-05-02	169	109	64.5	4	2.4	4	100.0
2020-05-03	165	118	71.5	4	2.4	4	100.0
2020-05-04	165	114	69.1	4	2.4	4	100.0
2020-05-05	165	117	70.9	4	2.4	4	100.0
2020-05-06	167	116	69.5	5	3.0	5	100.0
2020-05-07	164	112	68.3	4	2.4	4	100.0
2020-05-08	164	107	65.2	4	2.4	4	100.0
2020-05-09	164	103	62.8	5	3.0	4	80.0
2020-05-10	164	98	59.8	4	2.4	4	100.0
2020-05-11	164	105	64.0	4	2.4	4	100.0
2020-05-12	164	113	68.9	4	2.4	3	75.0
2020-05-13	164	116	70.7	3	1.8	3	100.0
2020-05-14	163	116	71.2	2	1.2	2	100.0
2020-05-15	161	123	76.4	3	1.9	3	100.0
2020-05-16	159	107	67.3	3	1.9	2	66.7
2020-05-17	159	116	73.0	2	1.3	2	100.0
2020-05-18	160	113	70.6	2	1.2	2	100.0
2020-05-19	161	123	76.4	2	1.2	2	100.0
2020-05-20	161	122	75.8	2	1.2	2	100.0
2020-05-21	161	119	73.9	2	1.2	2	100.0
2020-05-22	161	119	73.9	2	1.2	2	100.0
2020-05-23	161	120	74.5	2	1.2	2	100.0
2020-05-24	161	115	71.4	2	1.2	2	100.0
2020-05-25	161	126	78.3	2	1.2	2	100.0
2020-05-26	161	119	73.9	2	1.2	2	100.0
2020-05-27	161	123	76.4	2	1.2	2	100.0
2020-05-28	161	125	77.6	2	1.2	2	100.0
2020-05-29	161	115	71.4	2	1.2	1	50.0
2020-05-30	242	122	50.4	2	0.8	1	50.0
2020-05-31	159	121	76.1	2	1.3	1	50.0
