Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	28	16	57.1	7	25.0	6	85.7
2020-04-25	28	19	67.9	5	17.9	4	80.0
2020-04-26	28	18	64.3	6	21.4	5	83.3
2020-04-27	28	15	53.6	5	17.9	5	100.0
2020-04-28	28	14	50.0	5	17.9	5	100.0
2020-04-29	28	16	57.1	5	17.9	5	100.0
2020-04-30	28	19	67.9	5	17.9	5	100.0
2020-05-01	27	21	77.8	5	18.5	5	100.0
2020-05-02	27	19	70.4	4	14.8	2	50.0
2020-05-03	27	20	74.1	4	14.8	2	50.0
2020-05-04	27	18	66.7	3	11.1	1	33.3
2020-05-05	27	20	74.1	1	3.7	1	100.0
2020-05-06	27	16	59.3	2	7.4	1	50.0
2020-05-07	27	21	77.8	2	7.4	1	50.0
2020-05-08	27	20	74.1	2	7.4	1	50.0
2020-05-09	27	20	74.1	2	7.4	1	50.0
2020-05-10	27	22	81.5	2	7.4	1	50.0
2020-05-11	27	23	85.2	2	7.4	1	50.0
2020-05-12	27	22	81.5	2	7.4	1	50.0
2020-05-13	27	18	66.7	1	3.7	1	100.0
2020-05-14	27	19	70.4	0	0.0	0	0
2020-05-15	27	19	70.4	0	0.0	0	0
2020-05-16	27	16	59.3	0	0.0	0	0
2020-05-17	27	15	55.6	0	0.0	0	0
2020-05-18	27	15	55.6	0	0.0	0	0
2020-05-19	27	22	81.5	0	0.0	0	0
2020-05-20	27	15	55.6	0	0.0	0	0
2020-05-21	27	17	63.0	0	0.0	0	0
2020-05-22	27	11	40.7	0	0.0	0	0
2020-05-23	27	17	63.0	0	0.0	0	0
2020-05-24	27	15	55.6	0	0.0	0	0
2020-05-25	27	19	70.4	0	0.0	0	0
2020-05-26	27	18	66.7	0	0.0	0	0
2020-05-27	27	17	63.0	0	0.0	0	0
2020-05-28	27	17	63.0	0	0.0	0	0
2020-05-29	27	18	66.7	0	0.0	0	0
2020-05-30	27	17	63.0	0	0.0	0	0
2020-05-31	27	15	55.6	0	0.0	0	0
2020-06-01	27	12	44.4	0	0.0	0	0
2020-06-02	27	13	48.1	0	0.0	0	0
2020-06-03	27	20	74.1	0	0.0	0	0
2020-06-04	27	20	74.1	0	0.0	0	0
2020-06-05	27	16	59.3	0	0.0	0	0
2020-06-06	27	13	48.1	0	0.0	0	0
2020-06-07	27	13	48.1	0	0.0	0	0
2020-06-08	27	9	33.3	0	0.0	0	0
2020-06-09	27	11	40.7	0	0.0	0	0
2020-06-10	27	17	63.0	0	0.0	0	0
2020-06-11	27	14	51.9	0	0.0	0	0
2020-06-12	27	13	48.1	0	0.0	0	0
