Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	97	56	57.7	12	12.4	7	58.3
2020-04-25	99	64	64.6	12	12.1	4	33.3
2020-04-26	99	59	59.6	11	11.1	4	36.4
2020-04-27	97	62	63.9	9	9.3	4	44.4
2020-04-28	98	57	58.2	9	9.2	5	55.6
2020-04-29	99	57	57.6	10	10.1	5	50.0
2020-04-30	86	60	69.8	9	10.5	3	33.3
2020-05-01	87	52	59.8	3	3.4	1	33.3
2020-05-02	87	56	64.4	3	3.4	1	33.3
2020-05-03	86	54	62.8	2	2.3	1	50.0
2020-05-04	88	59	67.0	2	2.3	1	50.0
2020-05-05	89	62	69.7	2	2.2	1	50.0
2020-05-06	88	58	65.9	2	2.3	1	50.0
2020-05-07	89	61	68.5	1	1.1	0	0.0
2020-05-08	89	62	69.7	2	2.2	0	0.0
2020-05-09	89	56	62.9	1	1.1	0	0.0
2020-05-10	89	53	59.6	1	1.1	1	100.0
2020-05-11	89	51	57.3	2	2.2	1	50.0
2020-05-12	88	65	73.9	1	1.1	1	100.0
2020-05-13	87	70	80.5	1	1.1	1	100.0
2020-05-14	87	67	77.0	1	1.1	1	100.0
2020-05-15	86	61	70.9	2	2.3	1	50.0
2020-05-16	86	59	68.6	2	2.3	1	50.0
2020-05-17	86	56	65.1	0	0.0	0	0
2020-05-18	90	58	64.4	0	0.0	0	0
2020-05-19	90	66	73.3	0	0.0	0	0
2020-05-20	90	71	78.9	1	1.1	0	0.0
2020-05-21	91	65	71.4	1	1.1	0	0.0
2020-05-22	91	68	74.7	1	1.1	0	0.0
2020-05-23	90	65	72.2	0	0.0	0	0
2020-05-24	92	63	68.5	0	0.0	0	0
2020-05-25	91	65	71.4	0	0.0	0	0
2020-05-26	89	63	70.8	0	0.0	0	0
2020-05-27	90	65	72.2	2	2.2	0	0.0
2020-05-28	91	65	71.4	0	0.0	0	0
2020-05-29	88	67	76.1	0	0.0	0	0
2020-05-30	89	66	74.2	0	0.0	0	0
2020-05-31	91	63	69.2	0	0.0	0	0
2020-06-01	90	61	67.8	0	0.0	0	0
2020-06-02	89	61	68.5	0	0.0	0	0
2020-06-03	90	65	72.2	0	0.0	0	0
2020-06-04	90	69	76.7	0	0.0	0	0
2020-06-05	91	74	81.3	0	0.0	0	0
2020-06-06	92	71	77.2	0	0.0	0	0
2020-06-07	94	66	70.2	0	0.0	0	0
2020-06-08	93	69	74.2	0	0.0	0	0
2020-06-09	91	71	78.0	2	2.2	0	0.0
2020-06-10	92	72	78.3	0	0.0	0	0
2020-06-11	91	72	79.1	0	0.0	0	0
2020-06-12	89	65	73.0	0	0.0	0	0
2020-06-13	87	57	65.5	0	0.0	0	0
2020-06-14	87	59	67.8	2	2.3	1	50.0
2020-06-15	89	61	68.5	0	0.0	0	0
2020-06-16	89	67	75.3	0	0.0	0	0
2020-06-17	91	70	76.9	0	0.0	0	0
2020-06-18	90	68	75.6	0	0.0	0	0
2020-06-19	91	74	81.3	0	0.0	0	0
2020-06-20	89	70	78.7	0	0.0	0	0
2020-06-21	89	61	68.5	0	0.0	0	0
2020-06-22	89	56	62.9	0	0.0	0	0
2020-06-23	89	67	75.3	0	0.0	0	0
2020-06-24	90	72	80.0	0	0.0	0	0
2020-06-25	88	64	72.7	0	0.0	0	0
2020-06-26	90	61	67.8	0	0.0	0	0
2020-06-27	90	64	71.1	0	0.0	0	0
2020-06-28	90	59	65.6	0	0.0	0	0
2020-06-29	89	62	69.7	0	0.0	0	0
2020-06-30	90	69	76.7	0	0.0	0	0
2020-07-01	90	70	77.8	0	0.0	0	0
2020-07-02	91	74	81.3	0	0.0	0	0
2020-07-03	89	63	70.8	0	0.0	0	0
2020-07-04	87	62	71.3	0	0.0	0	0
2020-07-05	89	64	71.9	0	0.0	0	0
2020-07-06	89	61	68.5	0	0.0	0	0
2020-07-07	91	72	79.1	1	1.1	0	0.0
2020-07-08	90	71	78.9	1	1.1	0	0.0
2020-07-09	93	72	77.4	0	0.0	0	0
2020-07-10	92	67	72.8	1	1.1	0	0.0
2020-07-11	93	69	74.2	0	0.0	0	0
2020-07-12	95	68	71.6	0	0.0	0	0
2020-07-13	92	63	68.5	0	0.0	0	0
2020-07-14	90	70	77.8	0	0.0	0	0
2020-07-15	89	72	80.9	1	1.1	0	0.0
2020-07-16	89	73	82.0	0	0.0	0	0
2020-07-17	92	68	73.9	0	0.0	0	0
2020-07-18	92	60	65.2	0	0.0	0	0
2020-07-19	91	55	60.4	0	0.0	0	0
2020-07-20	94	64	68.1	0	0.0	0	0
2020-07-21	99	66	66.7	1	1.0	0	0.0
2020-07-22	100	72	72.0	1	1.0	0	0.0
2020-07-23	108	75	69.4	2	1.9	0	0.0
2020-07-24	115	78	67.8	2	1.7	0	0.0
2020-07-25	110	77	70.0	0	0.0	0	0
2020-07-26	110	80	72.7	0	0.0	0	0
2020-07-27	110	73	66.4	0	0.0	0	0
2020-07-28	110	74	67.3	0	0.0	0	0
