Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-08-21	39	27	69.2	1	2.6	1	100.0
2021-04-12	37	34	91.9	4	10.8	3	75.0
2020-05-10	31	26	83.9	5	16.1	5	100.0
2021-09-11	39	36	92.3	3	7.7	0	0.0
2020-10-31	36	29	80.6	6	16.7	5	83.3
2020-07-26	33	28	84.8	0	0.0	0	0
2020-12-01	36	33	91.7	6	16.7	5	83.3
2021-03-22	37	29	78.4	5	13.5	3	60.0
2021-04-14	37	36	97.3	5	13.5	2	40.0
2020-09-27	36	24	66.7	2	5.6	2	100.0
2021-09-14	39	37	94.9	6	15.4	2	33.3
2021-05-16	37	32	86.5	10	27.0	7	70.0
2021-05-13	37	35	94.6	13	35.1	7	53.8
2020-09-25	36	29	80.6	1	2.8	1	100.0
2021-06-03	37	34	91.9	6	16.2	3	50.0
2020-12-09	36	32	88.9	8	22.2	7	87.5
2020-10-30	36	24	66.7	4	11.1	3	75.0
2021-04-04	37	33	89.2	8	21.6	2	25.0
2021-01-13	36	36	100.0	13	36.1	9	69.2
2021-05-10	37	33	89.2	11	29.7	6	54.5
2021-07-22	37	34	91.9	1	2.7	0	0.0
2021-05-20	37	30	81.1	6	16.2	5	83.3
2021-06-16	37	31	83.8	1	2.7	1	100.0
2021-02-26	37	35	94.6	7	18.9	3	42.9
2020-09-09	36	29	80.6	0	0.0	0	0
2021-01-21	36	34	94.4	11	30.6	8	72.7
2021-05-27	37	32	86.5	4	10.8	4	100.0
2021-06-18	37	33	89.2	1	2.7	1	100.0
2020-08-05	36	31	86.1	1	2.8	1	100.0
2020-07-27	34	29	85.3	0	0.0	0	0
2021-06-22	37	34	91.9	1	2.7	1	100.0
2020-09-04	36	27	75.0	1	2.8	0	0.0
2021-03-01	37	33	89.2	7	18.9	3	42.9
2021-04-15	37	35	94.6	4	10.8	1	25.0
2021-08-04	37	35	94.6	3	8.1	0	0.0
2021-08-27	39	37	94.9	1	2.6	1	100.0
2021-02-09	36	32	88.9	4	11.1	2	50.0
2020-05-23	35	30	85.7	4	11.4	2	50.0
2020-10-01	36	30	83.3	2	5.6	2	100.0
2020-12-27	36	34	94.4	15	41.7	11	73.3
2021-06-08	37	34	91.9	3	8.1	2	66.7
2021-04-28	37	37	100.0	9	24.3	3	33.3
2020-06-25	31	26	83.9	1	3.2	1	100.0
2021-07-21	37	34	91.9	1	2.7	0	0.0
2020-08-31	36	31	86.1	0	0.0	0	0
2020-06-22	33	24	72.7	2	6.1	1	50.0
2021-02-13	36	30	83.3	5	13.9	2	40.0
2021-09-06	39	36	92.3	2	5.1	2	100.0
2021-02-19	37	35	94.6	6	16.2	3	50.0
2021-08-18	39	30	76.9	3	7.7	2	66.7
2021-04-16	37	37	100.0	5	13.5	1	20.0
2020-09-24	36	28	77.8	1	2.8	1	100.0
2021-07-13	37	29	78.4	1	2.7	1	100.0
2021-05-22	37	30	81.1	6	16.2	5	83.3
2020-10-13	36	30	83.3	2	5.6	1	50.0
