Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	125	85	68.0	12	9.6	11	91.7
2020-04-25	125	85	68.0	12	9.6	11	91.7
2020-04-26	125	88	70.4	12	9.6	11	91.7
2020-04-27	125	77	61.6	12	9.6	10	83.3
2020-04-28	122	79	64.8	11	9.0	10	90.9
2020-04-29	123	71	57.7	11	8.9	9	81.8
2020-04-30	123	71	57.7	10	8.1	9	90.0
2020-05-01	125	76	60.8	8	6.4	8	100.0
2020-05-02	125	77	61.6	8	6.4	8	100.0
2020-05-03	124	76	61.3	9	7.3	9	100.0
2020-05-04	127	70	55.1	9	7.1	9	100.0
2020-05-05	127	76	59.8	10	7.9	8	80.0
2020-05-06	125	83	66.4	7	5.6	7	100.0
2020-05-07	118	86	72.9	7	5.9	7	100.0
2020-05-08	122	90	73.8	7	5.7	6	85.7
2020-05-09	122	78	63.9	7	5.7	6	85.7
2020-05-10	122	84	68.9	7	5.7	6	85.7
2020-05-11	122	79	64.8	6	4.9	5	83.3
2020-05-12	122	90	73.8	6	4.9	4	66.7
2020-05-13	121	86	71.1	5	4.1	3	60.0
2020-05-14	120	85	70.8	5	4.2	3	60.0
2020-05-15	121	89	73.6	4	3.3	3	75.0
2020-05-16	120	84	70.0	4	3.3	3	75.0
2020-05-17	120	80	66.7	3	2.5	2	66.7
2020-05-18	120	80	66.7	3	2.5	2	66.7
2020-05-19	120	78	65.0	3	2.5	2	66.7
2020-05-20	120	77	64.2	3	2.5	2	66.7
2020-05-21	120	85	70.8	3	2.5	2	66.7
2020-05-22	116	81	69.8	3	2.6	2	66.7
2020-05-23	122	88	72.1	3	2.5	2	66.7
2020-05-24	120	81	67.5	3	2.5	2	66.7
2020-05-25	120	79	65.8	3	2.5	2	66.7
2020-05-26	121	78	64.5	2	1.7	1	50.0
2020-05-27	124	89	71.8	2	1.6	1	50.0
2020-05-28	123	90	73.2	2	1.6	1	50.0
2020-05-29	121	83	68.6	1	0.8	0	0.0
2020-05-30	120	78	65.0	1	0.8	0	0.0
2020-05-31	120	79	65.8	1	0.8	0	0.0
2020-06-01	120	74	61.7	1	0.8	0	0.0
2020-06-02	120	76	63.3	1	0.8	0	0.0
2020-06-03	120	83	69.2	1	0.8	0	0.0
2020-06-04	121	86	71.1	1	0.8	0	0.0
2020-06-05	121	82	67.8	0	0.0	0	0
2020-06-06	118	75	63.6	0	0.0	0	0
2020-06-07	118	66	55.9	0	0.0	0	0
2020-06-08	117	77	65.8	0	0.0	0	0
2020-06-09	116	69	59.5	0	0.0	0	0
2020-06-10	116	80	69.0	0	0.0	0	0
2020-06-11	116	76	65.5	0	0.0	0	0
2020-06-12	116	65	56.0	0	0.0	0	0
2020-06-13	121	75	62.0	0	0.0	0	0
2020-06-14	122	74	60.7	0	0.0	0	0
2020-06-15	121	75	62.0	0	0.0	0	0
2020-06-16	120	72	60.0	0	0.0	0	0
2020-06-17	120	84	70.0	0	0.0	0	0
2020-06-18	120	95	79.2	0	0.0	0	0
2020-06-19	120	81	67.5	0	0.0	0	0
2020-06-20	121	75	62.0	0	0.0	0	0
2020-06-21	125	71	56.8	0	0.0	0	0
2020-06-22	125	84	67.2	0	0.0	0	0
2020-06-23	125	83	66.4	0	0.0	0	0
2020-06-24	126	77	61.1	0	0.0	0	0
2020-06-25	119	81	68.1	0	0.0	0	0
2020-06-26	121	90	74.4	1	0.8	0	0.0
2020-06-27	121	82	67.8	1	0.8	1	100.0
2020-06-28	120	87	72.5	1	0.8	1	100.0
2020-06-29	116	93	80.2	1	0.9	1	100.0
2020-06-30	117	93	79.5	1	0.9	1	100.0
2020-07-01	114	94	82.5	1	0.9	0	0.0
2020-07-02	115	85	73.9	1	0.9	0	0.0
2020-07-03	133	95	71.4	1	0.8	0	0.0
2020-07-04	134	91	67.9	1	0.7	0	0.0
2020-07-05	127	80	63.0	0	0.0	0	0
2020-07-06	129	90	69.8	0	0.0	0	0
2020-07-07	127	88	69.3	0	0.0	0	0
2020-07-08	125	91	72.8	0	0.0	0	0
2020-07-09	123	88	71.5	0	0.0	0	0
2020-07-10	127	84	66.1	0	0.0	0	0
2020-07-11	123	84	68.3	0	0.0	0	0
2020-07-12	122	81	66.4	0	0.0	0	0
2020-07-13	121	88	72.7	0	0.0	0	0
2020-07-14	122	94	77.0	0	0.0	0	0
2020-07-15	127	91	71.7	0	0.0	0	0
2020-07-16	127	92	72.4	0	0.0	0	0
2020-07-17	127	78	61.4	1	0.8	0	0.0
2020-07-18	126	75	59.5	1	0.8	0	0.0
2020-07-19	120	78	65.0	1	0.8	0	0.0
2020-07-20	122	70	57.4	1	0.8	0	0.0
2020-07-21	119	77	64.7	1	0.8	0	0.0
2020-07-22	105	68	64.8	1	1.0	0	0.0
2020-07-23	119	91	76.5	1	0.8	0	0.0
2020-07-24	126	84	66.7	1	0.8	0	0.0
2020-07-25	125	88	70.4	1	0.8	0	0.0
2020-07-26	134	84	62.7	1	0.7	0	0.0
2020-07-27	137	78	56.9	0	0.0	0	0
2020-07-28	138	80	58.0	0	0.0	0	0
2020-07-29	136	87	64.0	0	0.0	0	0
2020-07-30	137	87	63.5	0	0.0	0	0
2020-07-31	131	81	61.8	0	0.0	0	0
2020-08-01	124	85	68.5	1	0.8	0	0.0
2020-08-02	119	89	74.8	1	0.8	0	0.0
2020-08-03	124	89	71.8	1	0.8	1	100.0
2020-08-04	123	88	71.5	1	0.8	0	0.0
2020-08-05	123	78	63.4	1	0.8	1	100.0
2020-08-06	119	90	75.6	1	0.8	1	100.0
2020-08-07	119	89	74.8	2	1.7	1	50.0
2020-08-08	119	84	70.6	2	1.7	1	50.0
2020-08-09	119	82	68.9	1	0.8	1	100.0
2020-08-10	119	87	73.1	1	0.8	1	100.0
2020-08-11	119	87	73.1	2	1.7	1	50.0
2020-08-12	119	92	77.3	3	2.5	2	66.7
2020-08-13	119	90	75.6	4	3.4	2	50.0
2020-08-14	119	89	74.8	3	2.5	2	66.7
2020-08-15	119	89	74.8	3	2.5	2	66.7
2020-08-16	119	85	71.4	3	2.5	2	66.7
2020-08-17	119	83	69.7	3	2.5	3	100.0
2020-08-18	119	88	73.9	3	2.5	3	100.0
2020-08-19	122	88	72.1	3	2.5	3	100.0
2020-08-20	122	84	68.9	3	2.5	3	100.0
2020-08-21	122	83	68.0	3	2.5	3	100.0
2020-08-22	122	82	67.2	3	2.5	2	66.7
2020-08-23	122	79	64.8	2	1.6	1	50.0
2020-08-24	122	86	70.5	2	1.6	1	50.0
2020-08-25	120	86	71.7	2	1.7	1	50.0
2020-08-26	120	90	75.0	1	0.8	1	100.0
2020-08-27	120	86	71.7	1	0.8	1	100.0
2020-08-28	120	90	75.0	1	0.8	1	100.0
2020-08-29	120	86	71.7	1	0.8	1	100.0
2020-08-30	120	93	77.5	1	0.8	1	100.0
2020-08-31	114	89	78.1	2	1.8	1	50.0
2020-09-01	114	90	78.9	2	1.8	1	50.0
2020-09-02	115	80	69.6	2	1.7	1	50.0
2020-09-03	116	78	67.2	2	1.7	1	50.0
2020-09-04	116	78	67.2	2	1.7	1	50.0
2020-09-05	116	81	69.8	2	1.7	1	50.0
2020-09-06	116	79	68.1	2	1.7	1	50.0
2020-09-07	116	73	62.9	2	1.7	1	50.0
2020-09-08	116	73	62.9	1	0.9	1	100.0
2020-09-09	116	78	67.2	1	0.9	1	100.0
2020-09-10	116	76	65.5	1	0.9	1	100.0
2020-09-11	116	83	71.6	1	0.9	1	100.0
2020-09-12	116	82	70.7	1	0.9	1	100.0
2020-09-13	116	82	70.7	1	0.9	1	100.0
2020-09-14	116	80	69.0	1	0.9	1	100.0
2020-09-15	116	86	74.1	2	1.7	1	50.0
2020-09-16	116	80	69.0	2	1.7	1	50.0
2020-09-17	116	81	69.8	0	0.0	0	0
2020-09-18	116	77	66.4	0	0.0	0	0
2020-09-19	116	73	62.9	0	0.0	0	0
2020-09-20	116	71	61.2	0	0.0	0	0
2020-09-21	116	78	67.2	0	0.0	0	0
2020-09-22	116	86	74.1	1	0.9	0	0.0
2020-09-23	116	88	75.9	1	0.9	0	0.0
2020-09-24	116	86	74.1	1	0.9	0	0.0
2020-09-25	116	85	73.3	1	0.9	0	0.0
2020-09-26	116	82	70.7	1	0.9	0	0.0
2020-09-27	116	67	57.8	1	0.9	0	0.0
2020-09-28	116	69	59.5	1	0.9	0	0.0
2020-09-29	116	82	70.7	1	0.9	0	0.0
2020-09-30	116	79	68.1	2	1.7	0	0.0
2020-10-01	116	81	69.8	3	2.6	0	0.0
2020-10-02	116	92	79.3	4	3.4	0	0.0
2020-10-03	116	81	69.8	5	4.3	0	0.0
2020-10-04	116	81	69.8	5	4.3	0	0.0
2020-10-05	116	87	75.0	7	6.0	0	0.0
2020-10-06	116	87	75.0	7	6.0	0	0.0
2020-10-07	116	88	75.9	7	6.0	1	14.3
2020-10-08	116	86	74.1	7	6.0	3	42.9
2020-10-09	116	84	72.4	6	5.2	3	50.0
2020-10-10	116	88	75.9	7	6.0	3	42.9
2020-10-11	116	83	71.6	7	6.0	2	28.6
2020-10-12	116	82	70.7	7	6.0	2	28.6
2020-10-13	116	81	69.8	6	5.2	4	66.7
2020-10-14	116	83	71.6	5	4.3	4	80.0
2020-10-15	116	83	71.6	5	4.3	4	80.0
2020-10-16	116	78	67.2	3	2.6	3	100.0
2020-10-17	116	80	69.0	4	3.4	3	75.0
2020-10-18	116	77	66.4	4	3.4	3	75.0
2020-10-19	116	75	64.7	4	3.4	3	75.0
2020-10-20	116	77	66.4	5	4.3	3	60.0
2020-10-21	116	88	75.9	6	5.2	4	66.7
2020-10-22	116	81	69.8	7	6.0	4	57.1
2020-10-23	116	88	75.9	7	6.0	4	57.1
2020-10-24	116	81	69.8	4	3.4	4	100.0
2020-10-25	116	79	68.1	5	4.3	4	80.0
2020-10-26	116	76	65.5	5	4.3	4	80.0
2020-10-27	113	84	74.3	5	4.4	5	100.0
2020-10-28	113	85	75.2	6	5.3	4	66.7
2020-10-29	113	86	76.1	8	7.1	5	62.5
2020-10-30	113	90	79.6	9	8.0	5	55.6
2020-10-31	113	84	74.3	9	8.0	5	55.6
2020-11-01	113	76	67.3	8	7.1	5	62.5
2020-11-02	113	80	70.8	11	9.7	5	45.5
2020-11-03	109	85	78.0	10	9.2	5	50.0
2020-11-04	108	83	76.9	10	9.3	4	40.0
