Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	49	33	67.3	14	28.6	13	92.9
2020-04-25	49	32	65.3	15	30.6	13	86.7
2020-04-26	49	33	67.3	13	26.5	13	100.0
2020-04-27	49	31	63.3	12	24.5	12	100.0
2020-04-28	49	25	51.0	12	24.5	12	100.0
2020-04-29	49	29	59.2	12	24.5	12	100.0
2020-04-30	49	29	59.2	7	14.3	7	100.0
2020-05-01	49	31	63.3	9	18.4	8	88.9
2020-05-02	49	32	65.3	9	18.4	8	88.9
2020-05-03	49	28	57.1	7	14.3	7	100.0
2020-05-04	49	27	55.1	7	14.3	7	100.0
2020-05-05	49	26	53.1	9	18.4	8	88.9
2020-05-06	49	30	61.2	9	18.4	7	77.8
2020-05-07	49	28	57.1	9	18.4	7	77.8
2020-05-08	49	27	55.1	6	12.2	6	100.0
2020-05-09	49	23	46.9	6	12.2	6	100.0
2020-05-10	49	31	63.3	9	18.4	8	88.9
2020-05-11	49	27	55.1	10	20.4	9	90.0
2020-05-12	49	27	55.1	10	20.4	9	90.0
2020-05-13	49	28	57.1	10	20.4	9	90.0
2020-05-14	47	22	46.8	9	19.1	8	88.9
2020-05-15	47	28	59.6	9	19.1	8	88.9
2020-05-16	46	30	65.2	9	19.6	8	88.9
2020-05-17	46	26	56.5	9	19.6	8	88.9
2020-05-18	45	30	66.7	9	20.0	8	88.9
2020-05-19	45	29	64.4	8	17.8	8	100.0
2020-05-20	46	31	67.4	8	17.4	8	100.0
2020-05-21	46	30	65.2	8	17.4	8	100.0
2020-05-22	56	35	62.5	8	14.3	8	100.0
2020-05-23	46	20	43.5	8	17.4	8	100.0
2020-05-24	46	19	41.3	7	15.2	7	100.0
2020-05-25	46	20	43.5	7	15.2	7	100.0
2020-05-26	46	30	65.2	6	13.0	6	100.0
2020-05-27	49	31	63.3	7	14.3	5	71.4
2020-05-28	48	24	50.0	7	14.6	5	71.4
2020-05-29	49	29	59.2	6	12.2	4	66.7
2020-05-30	49	30	61.2	7	14.3	5	71.4
2020-05-31	49	29	59.2	7	14.3	5	71.4
2020-06-01	49	29	59.2	7	14.3	5	71.4
2020-06-02	49	31	63.3	7	14.3	5	71.4
2020-06-03	49	29	59.2	5	10.2	5	100.0
2020-06-04	47	27	57.4	5	10.6	4	80.0
2020-06-05	49	28	57.1	4	8.2	3	75.0
2020-06-06	49	25	51.0	4	8.2	3	75.0
2020-06-07	49	28	57.1	5	10.2	3	60.0
2020-06-08	49	28	57.1	4	8.2	3	75.0
2020-06-09	49	33	67.3	4	8.2	4	100.0
2020-06-10	49	32	65.3	4	8.2	4	100.0
2020-06-11	49	30	61.2	4	8.2	4	100.0
2020-06-12	49	29	59.2	4	8.2	4	100.0
2020-06-13	49	32	65.3	4	8.2	4	100.0
2020-06-14	49	32	65.3	4	8.2	4	100.0
2020-06-15	49	29	59.2	4	8.2	4	100.0
2020-06-16	49	27	55.1	3	6.1	3	100.0
2020-06-17	49	26	53.1	3	6.1	3	100.0
2020-06-18	49	19	38.8	3	6.1	3	100.0
2020-06-19	49	28	57.1	2	4.1	2	100.0
2020-06-20	49	33	67.3	2	4.1	2	100.0
2020-06-21	49	32	65.3	2	4.1	2	100.0
2020-06-22	49	30	61.2	2	4.1	2	100.0
2020-06-23	49	28	57.1	2	4.1	2	100.0
2020-06-24	49	26	53.1	1	2.0	1	100.0
2020-06-25	49	26	53.1	0	0.0	0	0
2020-06-26	49	27	55.1	0	0.0	0	0
2020-06-27	49	29	59.2	0	0.0	0	0
2020-06-28	49	25	51.0	0	0.0	0	0
2020-06-29	49	23	46.9	0	0.0	0	0
2020-06-30	49	30	61.2	0	0.0	0	0
2020-07-01	49	30	61.2	0	0.0	0	0
2020-07-02	46	27	58.7	0	0.0	0	0
2020-07-03	46	26	56.5	0	0.0	0	0
2020-07-04	46	31	67.4	0	0.0	0	0
2020-07-05	46	29	63.0	0	0.0	0	0
2020-07-06	46	30	65.2	0	0.0	0	0
2020-07-07	46	27	58.7	0	0.0	0	0
2020-07-08	46	29	63.0	0	0.0	0	0
2020-07-09	46	28	60.9	0	0.0	0	0
2020-07-10	46	30	65.2	0	0.0	0	0
2020-07-11	46	34	73.9	0	0.0	0	0
2020-07-12	46	27	58.7	0	0.0	0	0
2020-07-13	46	30	65.2	0	0.0	0	0
2020-07-14	46	32	69.6	0	0.0	0	0
2020-07-15	46	29	63.0	0	0.0	0	0
2020-07-16	46	26	56.5	0	0.0	0	0
2020-07-17	46	27	58.7	1	2.2	1	100.0
2020-07-18	46	28	60.9	1	2.2	1	100.0
2020-07-19	46	27	58.7	0	0.0	0	0
2020-07-20	46	23	50.0	0	0.0	0	0
2020-07-21	46	23	50.0	0	0.0	0	0
2020-07-22	46	27	58.7	0	0.0	0	0
2020-07-23	46	23	50.0	0	0.0	0	0
2020-07-24	46	24	52.2	0	0.0	0	0
2020-07-25	46	25	54.3	1	2.2	1	100.0
2020-07-26	46	26	56.5	1	2.2	1	100.0
2020-07-27	46	27	58.7	1	2.2	1	100.0
2020-07-28	46	26	56.5	1	2.2	1	100.0
2020-07-29	46	27	58.7	0	0.0	0	0
2020-07-30	46	22	47.8	0	0.0	0	0
2020-07-31	46	25	54.3	0	0.0	0	0
2020-08-01	46	26	56.5	0	0.0	0	0
2020-08-02	46	32	69.6	0	0.0	0	0
2020-08-03	46	28	60.9	0	0.0	0	0
2020-08-04	32	29	90.6	0	0.0	0	0
2020-08-05	32	27	84.4	0	0.0	0	0
2020-08-06	32	28	87.5	0	0.0	0	0
2020-08-07	32	28	87.5	0	0.0	0	0
2020-08-08	32	26	81.2	0	0.0	0	0
2020-08-09	32	27	84.4	1	3.1	0	0.0
2020-08-10	32	20	62.5	1	3.1	0	0.0
2020-08-11	32	26	81.2	0	0.0	0	0
2020-08-12	32	16	50.0	0	0.0	0	0
2020-08-13	32	20	62.5	0	0.0	0	0
2020-08-14	32	25	78.1	0	0.0	0	0
2020-08-15	32	22	68.8	0	0.0	0	0
2020-08-16	32	25	78.1	0	0.0	0	0
2020-08-17	32	25	78.1	0	0.0	0	0
2020-08-18	32	17	53.1	0	0.0	0	0
2020-08-19	32	24	75.0	1	3.1	1	100.0
2020-08-20	32	26	81.2	1	3.1	1	100.0
2020-08-21	32	23	71.9	1	3.1	1	100.0
2020-08-22	32	26	81.2	1	3.1	1	100.0
2020-08-23	32	28	87.5	1	3.1	1	100.0
2020-08-24	32	27	84.4	1	3.1	1	100.0
2020-08-25	32	25	78.1	1	3.1	1	100.0
2020-08-26	32	27	84.4	1	3.1	1	100.0
2020-08-27	32	21	65.6	1	3.1	1	100.0
2020-08-28	32	16	50.0	1	3.1	1	100.0
2020-08-29	32	16	50.0	1	3.1	1	100.0
2020-08-30	32	20	62.5	1	3.1	1	100.0
2020-08-31	32	25	78.1	2	6.2	1	50.0
2020-09-01	32	20	62.5	2	6.2	1	50.0
2020-09-02	32	20	62.5	2	6.2	1	50.0
2020-09-03	32	24	75.0	2	6.2	2	100.0
2020-09-04	32	22	68.8	2	6.2	2	100.0
