Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	34	14	41.2	4	11.8	3	75.0
2020-04-25	34	17	50.0	3	8.8	2	66.7
2020-04-26	34	15	44.1	3	8.8	2	66.7
2020-04-27	34	15	44.1	3	8.8	2	66.7
2020-04-28	34	12	35.3	3	8.8	2	66.7
2020-04-29	34	16	47.1	2	5.9	2	100.0
2020-04-30	34	14	41.2	2	5.9	2	100.0
2020-05-01	34	10	29.4	2	5.9	2	100.0
2020-05-02	34	10	29.4	2	5.9	2	100.0
2020-05-03	34	8	23.5	2	5.9	2	100.0
2020-05-04	34	12	35.3	2	5.9	2	100.0
2020-05-05	34	12	35.3	2	5.9	2	100.0
2020-05-06	34	8	23.5	2	5.9	2	100.0
2020-05-07	35	9	25.7	2	5.7	2	100.0
2020-05-08	34	9	26.5	1	2.9	1	100.0
2020-05-09	34	15	44.1	1	2.9	1	100.0
2020-05-10	34	14	41.2	1	2.9	1	100.0
2020-05-11	34	12	35.3	1	2.9	1	100.0
2020-05-12	34	15	44.1	1	2.9	1	100.0
2020-05-13	34	16	47.1	1	2.9	1	100.0
2020-05-14	34	15	44.1	1	2.9	1	100.0
2020-05-15	34	16	47.1	1	2.9	1	100.0
2020-05-16	34	16	47.1	1	2.9	1	100.0
2020-05-17	34	11	32.4	1	2.9	1	100.0
2020-05-18	34	14	41.2	1	2.9	1	100.0
2020-05-19	34	13	38.2	1	2.9	1	100.0
2020-05-20	34	11	32.4	1	2.9	1	100.0
2020-05-21	34	11	32.4	1	2.9	1	100.0
2020-05-22	34	6	17.6	1	2.9	1	100.0
2020-05-23	34	8	23.5	1	2.9	1	100.0
2020-05-24	34	9	26.5	1	2.9	1	100.0
2020-05-25	36	10	27.8	1	2.8	1	100.0
2020-05-26	36	8	22.2	1	2.8	1	100.0
2020-05-27	36	9	25.0	0	0.0	0	0
2020-05-28	36	12	33.3	0	0.0	0	0
2020-05-29	22	11	50.0	0	0.0	0	0
2020-05-30	22	12	54.5	0	0.0	0	0
2020-05-31	22	13	59.1	0	0.0	0	0
2020-06-01	22	14	63.6	0	0.0	0	0
2020-06-02	22	14	63.6	0	0.0	0	0
2020-06-03	23	13	56.5	0	0.0	0	0
2020-06-04	23	15	65.2	0	0.0	0	0
2020-06-05	22	15	68.2	0	0.0	0	0
2020-06-06	22	17	77.3	0	0.0	0	0
2020-06-07	22	12	54.5	0	0.0	0	0
2020-06-08	22	12	54.5	0	0.0	0	0
2020-06-09	22	14	63.6	0	0.0	0	0
2020-06-10	22	12	54.5	0	0.0	0	0
2020-06-11	22	13	59.1	0	0.0	0	0
2020-06-12	22	13	59.1	0	0.0	0	0
2020-06-13	23	13	56.5	0	0.0	0	0
2020-06-14	23	14	60.9	0	0.0	0	0
2020-06-15	23	15	65.2	0	0.0	0	0
2020-06-16	21	14	66.7	0	0.0	0	0
2020-06-17	21	16	76.2	0	0.0	0	0
2020-06-18	21	17	81.0	0	0.0	0	0
2020-06-19	21	14	66.7	0	0.0	0	0
2020-06-20	21	12	57.1	0	0.0	0	0
2020-06-21	21	13	61.9	0	0.0	0	0
2020-06-22	21	13	61.9	0	0.0	0	0
2020-06-23	21	11	52.4	0	0.0	0	0
2020-06-24	21	11	52.4	0	0.0	0	0
2020-06-25	21	11	52.4	0	0.0	0	0
2020-06-26	21	12	57.1	0	0.0	0	0
2020-06-27	21	15	71.4	0	0.0	0	0
2020-06-28	21	12	57.1	0	0.0	0	0
2020-06-29	21	12	57.1	0	0.0	0	0
2020-06-30	21	15	71.4	0	0.0	0	0
2020-07-01	21	13	61.9	0	0.0	0	0
2020-07-02	21	10	47.6	0	0.0	0	0
2020-07-03	22	12	54.5	0	0.0	0	0
2020-07-04	21	11	52.4	0	0.0	0	0
2020-07-05	21	11	52.4	0	0.0	0	0
2020-07-06	21	13	61.9	0	0.0	0	0
2020-07-07	21	15	71.4	0	0.0	0	0
2020-07-08	21	13	61.9	0	0.0	0	0
2020-07-09	21	15	71.4	0	0.0	0	0
2020-07-10	21	13	61.9	0	0.0	0	0
2020-07-11	21	17	81.0	0	0.0	0	0
2020-07-12	16	12	75.0	0	0.0	0	0
2020-07-13	21	13	61.9	0	0.0	0	0
2020-07-14	23	14	60.9	0	0.0	0	0
2020-07-15	21	16	76.2	0	0.0	0	0
2020-07-16	21	14	66.7	0	0.0	0	0
2020-07-17	21	17	81.0	0	0.0	0	0
2020-07-18	21	17	81.0	0	0.0	0	0
2020-07-19	21	17	81.0	0	0.0	0	0
2020-07-20	21	17	81.0	0	0.0	0	0
2020-07-21	21	17	81.0	0	0.0	0	0
2020-07-22	21	15	71.4	0	0.0	0	0
2020-07-23	21	15	71.4	0	0.0	0	0
2020-07-24	24	13	54.2	0	0.0	0	0
2020-07-25	27	16	59.3	0	0.0	0	0
2020-07-26	28	17	60.7	0	0.0	0	0
2020-07-27	21	16	76.2	0	0.0	0	0
2020-07-28	21	18	85.7	0	0.0	0	0
2020-07-29	21	17	81.0	0	0.0	0	0
2020-07-30	21	13	61.9	0	0.0	0	0
2020-07-31	21	18	85.7	0	0.0	0	0
2020-08-01	21	14	66.7	1	4.8	0	0.0
2020-08-02	21	12	57.1	1	4.8	0	0.0
2020-08-03	21	10	47.6	1	4.8	0	0.0
2020-08-04	20	14	70.0	1	5.0	0	0.0
2020-08-05	20	11	55.0	1	5.0	1	100.0
2020-08-06	20	13	65.0	1	5.0	1	100.0
2020-08-07	20	15	75.0	1	5.0	1	100.0
2020-08-08	20	17	85.0	1	5.0	1	100.0
2020-08-09	20	11	55.0	1	5.0	1	100.0
2020-08-10	20	13	65.0	1	5.0	1	100.0
2020-08-11	20	17	85.0	1	5.0	1	100.0
2020-08-12	20	12	60.0	1	5.0	1	100.0
2020-08-13	20	14	70.0	1	5.0	1	100.0
2020-08-14	20	13	65.0	1	5.0	1	100.0
2020-08-15	20	16	80.0	1	5.0	1	100.0
2020-08-16	20	15	75.0	1	5.0	1	100.0
2020-08-17	20	15	75.0	1	5.0	0	0.0
2020-08-18	20	16	80.0	1	5.0	0	0.0
2020-08-19	20	15	75.0	1	5.0	0	0.0
2020-08-20	20	12	60.0	1	5.0	0	0.0
2020-08-21	20	13	65.0	1	5.0	0	0.0
2020-08-22	20	15	75.0	1	5.0	0	0.0
2020-08-23	20	11	55.0	1	5.0	0	0.0
2020-08-24	20	16	80.0	1	5.0	0	0.0
2020-08-25	20	15	75.0	1	5.0	0	0.0
2020-08-26	20	12	60.0	1	5.0	0	0.0
2020-08-27	20	15	75.0	1	5.0	0	0.0
2020-08-28	20	15	75.0	1	5.0	0	0.0
2020-08-29	20	14	70.0	1	5.0	0	0.0
2020-08-30	20	14	70.0	1	5.0	0	0.0
2020-08-31	20	14	70.0	1	5.0	0	0.0
2020-09-01	20	15	75.0	1	5.0	0	0.0
2020-09-02	20	13	65.0	1	5.0	0	0.0
2020-09-03	20	16	80.0	1	5.0	0	0.0
2020-09-04	20	16	80.0	1	5.0	0	0.0
2020-09-05	20	16	80.0	1	5.0	0	0.0
2020-09-06	20	16	80.0	1	5.0	0	0.0
2020-09-07	20	10	50.0	1	5.0	0	0.0
2020-09-08	20	10	50.0	1	5.0	0	0.0
2020-09-09	20	12	60.0	1	5.0	0	0.0
2020-09-10	20	11	55.0	1	5.0	1	100.0
2020-09-11	20	16	80.0	1	5.0	1	100.0
2020-09-12	20	10	50.0	1	5.0	0	0.0
2020-09-13	20	10	50.0	1	5.0	0	0.0
2020-09-14	20	12	60.0	1	5.0	0	0.0
2020-09-15	20	14	70.0	1	5.0	0	0.0
2020-09-16	16	11	68.8	1	6.2	0	0.0
2020-09-17	20	12	60.0	2	10.0	0	0.0
2020-09-18	20	14	70.0	2	10.0	0	0.0
2020-09-19	20	12	60.0	3	15.0	1	33.3
2020-09-20	20	12	60.0	3	15.0	1	33.3
2020-09-21	20	14	70.0	3	15.0	1	33.3
2020-09-22	20	14	70.0	3	15.0	1	33.3
2020-09-23	20	14	70.0	2	10.0	1	50.0
2020-09-24	20	13	65.0	2	10.0	1	50.0
2020-09-25	20	14	70.0	2	10.0	1	50.0
2020-09-26	20	15	75.0	2	10.0	1	50.0
2020-09-27	20	16	80.0	2	10.0	1	50.0
2020-09-28	20	14	70.0	1	5.0	1	100.0
2020-09-29	20	13	65.0	1	5.0	1	100.0
2020-09-30	20	13	65.0	1	5.0	1	100.0
2020-10-01	20	11	55.0	1	5.0	1	100.0
2020-10-02	20	10	50.0	1	5.0	1	100.0
