Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_invasiv_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-24	28	11	39.3	1	3.6	0	0.0
2020-04-25	28	12	42.9	1	3.6	0	0.0
2020-04-26	28	12	42.9	0	0.0	0	0
2020-04-27	28	20	71.4	0	0.0	0	0
2020-04-28	27	14	51.9	0	0.0	0	0
2020-04-29	28	12	42.9	0	0.0	0	0
2020-04-30	23	13	56.5	0	0.0	0	0
2020-05-01	23	14	60.9	0	0.0	0	0
2020-05-02	23	13	56.5	0	0.0	0	0
2020-05-03	23	11	47.8	0	0.0	0	0
2020-05-04	28	11	39.3	0	0.0	0	0
2020-05-05	28	13	46.4	0	0.0	0	0
2020-05-06	28	17	60.7	0	0.0	0	0
2020-05-07	28	20	71.4	0	0.0	0	0
2020-05-08	30	19	63.3	0	0.0	0	0
2020-05-09	29	15	51.7	0	0.0	0	0
2020-05-10	26	11	42.3	0	0.0	0	0
2020-05-11	30	13	43.3	0	0.0	0	0
2020-05-12	28	16	57.1	0	0.0	0	0
2020-05-13	28	16	57.1	0	0.0	0	0
2020-05-14	28	15	53.6	0	0.0	0	0
2020-05-15	28	16	57.1	0	0.0	0	0
2020-05-16	28	13	46.4	0	0.0	0	0
2020-05-17	28	12	42.9	0	0.0	0	0
2020-05-18	28	16	57.1	0	0.0	0	0
2020-05-19	28	16	57.1	0	0.0	0	0
2020-05-20	28	13	46.4	1	3.6	0	0.0
2020-05-21	28	13	46.4	0	0.0	0	0
2020-05-22	24	16	66.7	0	0.0	0	0
2020-05-23	28	11	39.3	0	0.0	0	0
2020-05-24	28	12	42.9	0	0.0	0	0
2020-05-25	26	12	46.2	0	0.0	0	0
2020-05-26	28	12	42.9	0	0.0	0	0
2020-05-27	28	10	35.7	0	0.0	0	0
2020-05-28	28	10	35.7	0	0.0	0	0
2020-05-29	28	10	35.7	0	0.0	0	0
2020-05-30	28	10	35.7	0	0.0	0	0
