Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-11-13	124	103	83.1	0	0.0	0	0
2021-07-30	72	58	80.6	0	0.0	0	0
2020-05-25	149	122	81.9	0	0.0	0	0
2020-07-06	194	146	75.3	0	0.0	0	0
2020-11-20	123	96	78.0	0	0.0	0	0
2020-06-09	181	134	74.0	0	0.0	0	0
2020-06-10	181	141	77.9	0	0.0	0	0
2020-08-03	193	138	71.5	0	0.0	0	0
2020-07-21	194	138	71.1	0	0.0	0	0
2020-08-28	135	103	76.3	0	0.0	0	0
2020-08-30	135	99	73.3	0	0.0	0	0
2021-04-23	121	112	92.6	11	9.1	8	72.7
2021-02-28	133	98	73.7	3	2.3	1	33.3
2020-10-16	132	94	71.2	0	0.0	0	0
2020-12-05	117	96	82.1	11	9.4	4	36.4
2021-05-30	119	103	86.6	3	2.5	3	100.0
2021-08-14	125	103	82.4	3	2.4	2	66.7
2021-03-25	128	107	83.6	6	4.7	2	33.3
2020-07-10	194	149	76.8	0	0.0	0	0
2020-06-29	197	148	75.1	0	0.0	0	0
2020-12-24	136	105	77.2	11	8.1	5	45.5
2021-08-01	72	53	73.6	0	0.0	0	0
2020-10-05	132	96	72.7	0	0.0	0	0
2020-08-21	135	107	79.3	0	0.0	0	0
2020-08-17	135	98	72.6	0	0.0	0	0
2020-10-28	132	104	78.8	0	0.0	0	0
2020-06-16	189	160	84.7	0	0.0	0	0
2021-05-06	120	105	87.5	9	7.5	6	66.7
2020-06-07	197	142	72.1	0	0.0	0	0
2021-02-06	136	106	77.9	9	6.6	6	66.7
2021-07-23	117	93	79.5	0	0.0	0	0
2020-10-03	132	99	75.0	0	0.0	0	0
2020-09-29	132	106	80.3	0	0.0	0	0
2021-05-28	121	100	82.6	4	3.3	3	75.0
2021-06-11	121	99	81.8	0	0.0	0	0
2021-02-10	135	104	77.0	10	7.4	5	50.0
2020-12-12	120	94	78.3	12	10.0	3	25.0
2020-10-01	132	97	73.5	0	0.0	0	0
2021-07-06	121	94	77.7	0	0.0	0	0
2021-03-05	134	100	74.6	0	0.0	0	0
2020-05-29	155	125	80.6	0	0.0	0	0
2021-07-15	124	95	76.6	0	0.0	0	0
