Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2021-08-21	24	21	87.5	0	0.0	0	0
2021-04-12	24	20	83.3	0	0.0	0	0
2020-05-10	24	13	54.2	0	0.0	0	0
2021-09-11	24	19	79.2	0	0.0	0	0
2020-10-31	24	10	41.7	2	8.3	1	50.0
2020-07-26	24	11	45.8	0	0.0	0	0
2020-12-01	24	13	54.2	0	0.0	0	0
2021-03-22	24	18	75.0	2	8.3	0	0.0
2021-04-14	24	21	87.5	1	4.2	0	0.0
2020-09-27	24	16	66.7	0	0.0	0	0
2021-09-14	24	21	87.5	0	0.0	0	0
2021-05-16	24	15	62.5	0	0.0	0	0
2021-05-13	24	19	79.2	0	0.0	0	0
2020-09-25	24	16	66.7	0	0.0	0	0
2021-06-03	24	21	87.5	0	0.0	0	0
2021-09-26	24	18	75.0	1	4.2	1	100.0
2020-12-09	24	17	70.8	0	0.0	0	0
2020-10-30	24	10	41.7	1	4.2	1	100.0
2021-04-04	24	19	79.2	1	4.2	1	100.0
2021-01-13	24	19	79.2	6	25.0	3	50.0
2021-05-10	24	21	87.5	1	4.2	1	100.0
2021-07-22	24	20	83.3	0	0.0	0	0
2021-05-20	24	22	91.7	0	0.0	0	0
2021-06-16	24	20	83.3	0	0.0	0	0
2021-02-26	24	24	100.0	5	20.8	4	80.0
2020-09-09	24	14	58.3	0	0.0	0	0
2021-01-21	24	22	91.7	5	20.8	2	40.0
2021-05-27	24	20	83.3	0	0.0	0	0
2021-06-18	24	22	91.7	0	0.0	0	0
2020-08-05	24	10	41.7	0	0.0	0	0
2020-07-27	24	11	45.8	0	0.0	0	0
2021-06-22	24	20	83.3	0	0.0	0	0
2020-09-04	24	16	66.7	0	0.0	0	0
2021-03-01	24	22	91.7	4	16.7	3	75.0
2021-04-15	24	21	87.5	1	4.2	0	0.0
2021-08-04	24	21	87.5	0	0.0	0	0
2021-08-27	24	23	95.8	0	0.0	0	0
2021-02-09	24	20	83.3	4	16.7	1	25.0
2020-05-23	24	16	66.7	3	12.5	1	33.3
2020-10-01	24	16	66.7	0	0.0	0	0
2020-12-27	24	16	66.7	1	4.2	1	100.0
2021-06-08	24	20	83.3	0	0.0	0	0
2021-04-28	24	21	87.5	0	0.0	0	0
2020-06-25	24	11	45.8	0	0.0	0	0
2021-07-21	24	20	83.3	0	0.0	0	0
2020-08-31	24	14	58.3	0	0.0	0	0
2020-06-22	24	14	58.3	0	0.0	0	0
2021-02-13	24	20	83.3	3	12.5	2	66.7
2021-09-06	24	22	91.7	0	0.0	0	0
2021-02-19	24	21	87.5	2	8.3	2	100.0
2021-08-18	24	21	87.5	0	0.0	0	0
2021-04-16	24	21	87.5	1	4.2	0	0.0
2020-09-24	24	11	45.8	0	0.0	0	0
2021-07-13	24	20	83.3	0	0.0	0	0
2021-05-22	24	21	87.5	0	0.0	0	0
2020-10-13	24	17	70.8	0	0.0	0	0
2020-05-31	24	11	45.8	1	4.2	0	0.0
2020-07-29	24	11	45.8	0	0.0	0	0
2021-08-16	24	21	87.5	0	0.0	0	0
2021-04-24	24	15	62.5	0	0.0	0	0
2021-07-12	24	20	83.3	0	0.0	0	0
2021-07-17	24	20	83.3	0	0.0	0	0
2020-07-06	24	12	50.0	0	0.0	0	0
2021-09-01	24	22	91.7	0	0.0	0	0
2021-05-18	24	20	83.3	0	0.0	0	0
2020-06-23	24	12	50.0	0	0.0	0	0
2021-01-18	24	20	83.3	5	20.8	3	60.0
2020-05-16	24	13	54.2	0	0.0	0	0
2020-04-30	23	12	52.2	0	0.0	0	0
2020-09-06	24	13	54.2	0	0.0	0	0
2020-06-05	24	13	54.2	3	12.5	0	0.0
2020-08-23	24	14	58.3	0	0.0	0	0
2021-01-23	24	22	91.7	6	25.0	3	50.0
2020-07-08	24	8	33.3	0	0.0	0	0
2020-11-04	24	17	70.8	2	8.3	0	0.0
2021-07-26	24	21	87.5	0	0.0	0	0
2020-12-12	24	15	62.5	0	0.0	0	0
2020-12-17	24	13	54.2	0	0.0	0	0
2020-11-15	24	15	62.5	1	4.2	1	100.0
2021-06-14	24	19	79.2	0	0.0	0	0
2021-05-01	24	19	79.2	0	0.0	0	0
2020-10-18	24	16	66.7	0	0.0	0	0
2021-03-19	24	19	79.2	0	0.0	0	0
2021-04-02	24	17	70.8	1	4.2	1	100.0
2020-08-27	24	15	62.5	0	0.0	0	0
2021-08-28	24	23	95.8	0	0.0	0	0
2021-04-10	24	17	70.8	0	0.0	0	0
2021-01-10	24	15	62.5	6	25.0	3	50.0
2020-07-19	24	13	54.2	0	0.0	0	0
2021-08-19	24	21	87.5	0	0.0	0	0
2020-08-20	24	13	54.2	0	0.0	0	0
2020-09-28	24	16	66.7	0	0.0	0	0
2020-11-25	24	15	62.5	0	0.0	0	0
2021-02-18	24	22	91.7	3	12.5	2	66.7
2021-03-10	24	21	87.5	2	8.3	0	0.0
2021-06-28	24	21	87.5	0	0.0	0	0
2021-04-25	24	16	66.7	0	0.0	0	0
2021-03-24	24	21	87.5	1	4.2	1	100.0
2020-10-20	24	15	62.5	0	0.0	0	0
2021-09-15	24	21	87.5	0	0.0	0	0
2020-09-18	24	14	58.3	0	0.0	0	0
2021-03-21	24	17	70.8	2	8.3	0	0.0
2021-02-22	24	19	79.2	1	4.2	1	100.0
2021-07-05	24	21	87.5	0	0.0	0	0
2021-06-10	24	20	83.3	0	0.0	0	0
2020-07-23	24	11	45.8	0	0.0	0	0
2021-06-27	24	21	87.5	0	0.0	0	0
2020-07-28	24	10	41.7	0	0.0	0	0
2020-08-03	24	9	37.5	0	0.0	0	0
2021-06-21	24	20	83.3	0	0.0	0	0
2021-09-17	24	21	87.5	0	0.0	0	0
2021-02-21	24	20	83.3	5	20.8	3	60.0
2021-05-06	24	22	91.7	2	8.3	0	0.0
2020-09-08	24	14	58.3	0	0.0	0	0
2021-01-28	24	19	79.2	5	20.8	2	40.0
2020-06-17	23	14	60.9	0	0.0	0	0
2021-06-04	24	21	87.5	0	0.0	0	0
2020-08-17	24	13	54.2	0	0.0	0	0
2021-01-04	24	17	70.8	4	16.7	2	50.0
2021-05-28	24	21	87.5	0	0.0	0	0
2021-08-24	24	23	95.8	0	0.0	0	0
2021-02-05	24	22	91.7	6	25.0	1	16.7
2020-11-14	24	15	62.5	1	4.2	1	100.0
2020-07-16	24	13	54.2	0	0.0	0	0
2020-09-16	24	14	58.3	0	0.0	0	0
2021-08-23	24	21	87.5	0	0.0	0	0
2020-08-19	24	13	54.2	0	0.0	0	0
2020-10-02	24	15	62.5	0	0.0	0	0
2020-08-24	24	14	58.3	0	0.0	0	0
2021-09-16	24	21	87.5	0	0.0	0	0
2020-06-12	23	12	52.2	1	4.3	0	0.0
2021-08-09	24	21	87.5	0	0.0	0	0
2021-08-02	24	21	87.5	0	0.0	0	0
