Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-11-13	18	11	61.1	3	16.7	0	0.0
2021-07-30	12	10	83.3	0	0.0	0	0
2020-05-25	25	8	32.0	1	4.0	0	0.0
2020-07-06	25	6	24.0	1	4.0	0	0.0
2020-11-20	18	7	38.9	0	0.0	0	0
2020-06-09	25	7	28.0	0	0.0	0	0
2020-06-10	25	6	24.0	0	0.0	0	0
2020-08-03	21	6	28.6	0	0.0	0	0
2020-07-21	20	7	35.0	0	0.0	0	0
2020-08-28	20	7	35.0	0	0.0	0	0
2020-08-30	20	8	40.0	0	0.0	0	0
2021-04-23	12	9	75.0	2	16.7	1	50.0
2021-02-28	12	9	75.0	1	8.3	1	100.0
2020-10-16	18	10	55.6	2	11.1	0	0.0
2020-12-05	12	5	41.7	0	0.0	0	0
2021-05-30	12	10	83.3	1	8.3	0	0.0
2021-08-14	12	7	58.3	0	0.0	0	0
2021-03-25	12	9	75.0	0	0.0	0	0
2020-07-10	25	9	36.0	0	0.0	0	0
2020-06-29	25	9	36.0	1	4.0	1	100.0
2020-12-24	12	8	66.7	2	16.7	0	0.0
2021-08-01	12	8	66.7	0	0.0	0	0
2020-10-05	18	11	61.1	0	0.0	0	0
2020-08-21	20	11	55.0	0	0.0	0	0
2020-08-17	20	10	50.0	1	5.0	0	0.0
2020-10-28	18	11	61.1	0	0.0	0	0
2020-06-16	25	7	28.0	0	0.0	0	0
2021-05-06	12	11	91.7	2	16.7	1	50.0
2020-06-07	25	7	28.0	0	0.0	0	0
2021-02-06	12	8	66.7	0	0.0	0	0
2021-07-23	12	10	83.3	0	0.0	0	0
2020-10-03	18	7	38.9	0	0.0	0	0
2020-09-29	18	6	33.3	0	0.0	0	0
2021-05-28	12	10	83.3	1	8.3	0	0.0
2021-06-11	12	10	83.3	0	0.0	0	0
2021-02-10	12	7	58.3	1	8.3	0	0.0
2020-12-12	12	7	58.3	0	0.0	0	0
2020-10-01	18	6	33.3	0	0.0	0	0
2021-07-06	12	9	75.0	0	0.0	0	0
2021-03-05	12	11	91.7	3	25.0	0	0.0
2020-05-29	25	6	24.0	0	0.0	0	0
2021-07-15	12	8	66.7	1	8.3	0	0.0
2020-11-10	18	11	61.1	2	11.1	0	0.0
2021-03-01	12	7	58.3	1	8.3	1	100.0
2021-04-11	12	7	58.3	0	0.0	0	0
2021-08-05	12	8	66.7	0	0.0	0	0
2021-07-22	12	10	83.3	0	0.0	0	0
2021-03-15	12	11	91.7	1	8.3	0	0.0
2021-02-27	10	9	90.0	1	10.0	0	0.0
2020-11-23	18	7	38.9	0	0.0	0	0
2021-05-23	12	9	75.0	2	16.7	0	0.0
2020-09-06	20	7	35.0	0	0.0	0	0
2021-03-17	12	9	75.0	1	8.3	0	0.0
2020-11-25	18	8	44.4	0	0.0	0	0
2020-11-22	18	11	61.1	0	0.0	0	0
2021-04-21	12	10	83.3	1	8.3	0	0.0
2021-07-20	12	7	58.3	0	0.0	0	0
2021-05-26	12	8	66.7	1	8.3	0	0.0
2020-10-09	18	10	55.6	0	0.0	0	0
2020-07-03	25	8	32.0	1	4.0	1	100.0
2020-10-08	18	9	50.0	0	0.0	0	0
2021-08-16	12	5	41.7	1	8.3	0	0.0
2021-05-07	12	9	75.0	2	16.7	1	50.0
2020-09-28	18	5	27.8	0	0.0	0	0
2021-04-27	12	8	66.7	2	16.7	1	50.0
2020-05-05	25	6	24.0	0	0.0	0	0
2020-12-23	12	8	66.7	2	16.7	0	0.0
2021-01-25	12	4	33.3	2	16.7	0	0.0
2020-06-19	29	17	58.6	1	3.4	1	100.0
2020-06-23	25	6	24.0	1	4.0	1	100.0
2020-05-14	25	3	12.0	0	0.0	0	0
2020-07-30	20	6	30.0	0	0.0	0	0
2020-09-19	18	6	33.3	0	0.0	0	0
2021-05-21	12	6	50.0	2	16.7	1	50.0
2020-12-06	12	5	41.7	0	0.0	0	0
2021-04-25	12	10	83.3	3	25.0	1	33.3
2020-12-15	12	9	75.0	1	8.3	0	0.0
2021-08-29	12	10	83.3	0	0.0	0	0
2020-10-19	18	16	88.9	3	16.7	0	0.0
2021-04-08	12	11	91.7	0	0.0	0	0
2020-05-07	25	5	20.0	0	0.0	0	0
2021-02-14	12	9	75.0	1	8.3	0	0.0
2020-12-01	12	6	50.0	0	0.0	0	0
2021-03-02	12	10	83.3	1	8.3	1	100.0
2021-01-18	12	10	83.3	4	33.3	1	25.0
2020-05-30	25	8	32.0	0	0.0	0	0
2021-01-13	12	11	91.7	4	33.3	1	25.0
2021-04-05	12	10	83.3	1	8.3	0	0.0
2020-05-03	24	6	25.0	0	0.0	0	0
2020-12-09	12	6	50.0	0	0.0	0	0
2020-11-15	18	12	66.7	2	11.1	0	0.0
2020-10-07	18	9	50.0	0	0.0	0	0
2020-07-18	20	6	30.0	0	0.0	0	0
2020-06-28	25	10	40.0	1	4.0	1	100.0
2021-07-28	12	6	50.0	0	0.0	0	0
2020-11-26	18	6	33.3	0	0.0	0	0
2021-05-13	12	8	66.7	3	25.0	1	33.3
2021-04-06	12	10	83.3	1	8.3	0	0.0
2020-05-22	25	9	36.0	1	4.0	1	100.0
2020-05-28	25	5	20.0	0	0.0	0	0
2021-05-11	12	10	83.3	1	8.3	1	100.0
2021-01-24	12	3	25.0	3	25.0	0	0.0
2021-07-19	12	6	50.0	0	0.0	0	0
2021-08-23	12	7	58.3	2	16.7	0	0.0
2021-03-09	12	10	83.3	2	16.7	0	0.0
2021-01-12	12	7	58.3	2	16.7	1	50.0
2021-07-09	12	10	83.3	2	16.7	0	0.0
2021-06-29	12	6	50.0	1	8.3	0	0.0
2020-12-25	12	8	66.7	2	16.7	0	0.0
2020-10-04	18	10	55.6	0	0.0	0	0
2021-06-25	12	10	83.3	0	0.0	0	0
2021-05-01	12	9	75.0	0	0.0	0	0
2021-03-12	12	11	91.7	1	8.3	0	0.0
2020-07-02	25	6	24.0	1	4.0	1	100.0
2020-09-12	18	9	50.0	0	0.0	0	0
2021-09-06	12	5	41.7	0	0.0	0	0
2020-09-24	18	8	44.4	0	0.0	0	0
2020-12-26	12	8	66.7	2	16.7	0	0.0
2021-01-26	12	10	83.3	2	16.7	0	0.0
2020-12-22	12	9	75.0	1	8.3	0	0.0
2021-08-03	12	10	83.3	1	8.3	0	0.0
2020-05-18	8	1	12.5	0	0.0	0	0
2020-05-20	25	12	48.0	1	4.0	1	100.0
2020-07-29	20	7	35.0	0	0.0	0	0
2021-07-02	12	4	33.3	0	0.0	0	0
2021-06-08	12	7	58.3	0	0.0	0	0
2020-10-12	18	9	50.0	0	0.0	0	0
2020-11-12	18	9	50.0	3	16.7	0	0.0
2020-05-02	25	6	24.0	0	0.0	0	0
2021-02-26	12	11	91.7	1	8.3	0	0.0
2021-09-08	12	11	91.7	0	0.0	0	0
2021-04-13	12	7	58.3	1	8.3	0	0.0
2021-03-04	12	11	91.7	1	8.3	1	100.0
2021-06-19	12	8	66.7	0	0.0	0	0
2020-09-22	18	7	38.9	0	0.0	0	0
2020-07-22	25	10	40.0	0	0.0	0	0
2021-07-27	12	6	50.0	0	0.0	0	0
2021-06-01	12	7	58.3	0	0.0	0	0
2021-05-09	12	10	83.3	3	25.0	1	33.3
2020-11-16	18	11	61.1	3	16.7	0	0.0
2021-04-29	12	8	66.7	1	8.3	0	0.0
2021-01-14	12	11	91.7	4	33.3	1	25.0
2020-11-30	12	6	50.0	0	0.0	0	0
2020-08-07	20	5	25.0	0	0.0	0	0
2021-02-24	12	11	91.7	1	8.3	0	0.0
2021-08-28	12	10	83.3	0	0.0	0	0
2020-12-03	12	3	25.0	0	0.0	0	0
2021-02-22	12	9	75.0	1	8.3	0	0.0
2021-06-12	12	10	83.3	0	0.0	0	0
2020-08-08	20	8	40.0	0	0.0	0	0
2020-12-04	12	4	33.3	0	0.0	0	0
2021-08-15	12	8	66.7	0	0.0	0	0
2021-04-03	12	9	75.0	1	8.3	0	0.0
2020-09-27	18	4	22.2	0	0.0	0	0
2021-02-08	12	11	91.7	1	8.3	0	0.0
2021-02-21	12	9	75.0	1	8.3	0	0.0
2021-06-02	12	7	58.3	0	0.0	0	0
2021-04-18	12	6	50.0	0	0.0	0	0
2020-12-07	12	8	66.7	0	0.0	0	0
2020-04-28	25	9	36.0	1	4.0	0	0.0
2021-02-25	12	9	75.0	1	8.3	0	0.0
2020-05-04	25	8	32.0	1	4.0	0	0.0
2020-10-24	18	11	61.1	2	11.1	0	0.0
2021-09-01	12	10	83.3	1	8.3	0	0.0
2021-01-03	12	7	58.3	2	16.7	0	0.0
2020-06-20	29	17	58.6	1	3.4	1	100.0
2020-12-11	12	8	66.7	0	0.0	0	0
2020-09-15	18	8	44.4	0	0.0	0	0
2021-07-11	12	5	41.7	2	16.7	0	0.0
2021-07-07	12	7	58.3	1	8.3	0	0.0
2021-02-18	12	7	58.3	1	8.3	0	0.0
2021-07-17	12	7	58.3	0	0.0	0	0
2020-12-19	12	7	58.3	0	0.0	0	0
2021-04-10	12	9	75.0	0	0.0	0	0
2021-01-08	12	7	58.3	0	0.0	0	0
2021-06-26	12	7	58.3	0	0.0	0	0
2020-11-06	18	10	55.6	2	11.1	1	50.0
2020-06-21	25	9	36.0	1	4.0	1	100.0
2020-11-27	18	8	44.4	0	0.0	0	0
2021-02-23	12	11	91.7	0	0.0	0	0
2021-01-27	12	10	83.3	2	16.7	0	0.0
2021-08-19	12	10	83.3	2	16.7	1	50.0
2021-07-29	12	10	83.3	0	0.0	0	0
2020-07-08	25	9	36.0	1	4.0	0	0.0
2020-08-09	20	7	35.0	1	5.0	0	0.0
2020-08-29	20	9	45.0	0	0.0	0	0
2021-07-01	12	7	58.3	1	8.3	0	0.0
2020-11-05	18	8	44.4	2	11.1	1	50.0
2021-01-19	12	11	91.7	4	33.3	1	25.0
2021-03-08	12	11	91.7	3	25.0	0	0.0
2021-02-09	12	8	66.7	1	8.3	0	0.0
2021-09-02	12	8	66.7	1	8.3	0	0.0
2020-07-17	20	6	30.0	0	0.0	0	0
2021-08-09	12	10	83.3	0	0.0	0	0
2020-07-28	20	7	35.0	0	0.0	0	0
2021-09-04	12	11	91.7	0	0.0	0	0
2021-03-23	12	10	83.3	1	8.3	0	0.0
2020-06-18	29	15	51.7	1	3.4	1	100.0
2020-06-02	33	11	33.3	0	0.0	0	0
2020-09-02	20	8	40.0	0	0.0	0	0
2021-08-10	12	8	66.7	0	0.0	0	0
2020-09-07	20	8	40.0	0	0.0	0	0
2020-08-16	20	8	40.0	1	5.0	0	0.0
2021-02-07	12	11	91.7	1	8.3	0	0.0
2020-11-02	18	9	50.0	2	11.1	1	50.0
2021-04-30	12	10	83.3	0	0.0	0	0
2020-07-05	25	9	36.0	1	4.0	1	100.0
2021-08-24	12	10	83.3	2	16.7	0	0.0
2021-04-26	12	11	91.7	3	25.0	1	33.3
2020-09-11	18	7	38.9	0	0.0	0	0
2020-10-30	18	11	61.1	1	5.6	1	100.0
2021-08-30	12	7	58.3	0	0.0	0	0
2021-05-17	12	7	58.3	4	33.3	2	50.0
2021-07-18	12	9	75.0	0	0.0	0	0
2021-03-14	12	8	66.7	1	8.3	0	0.0
2020-08-01	24	10	41.7	0	0.0	0	0
2021-05-03	12	9	75.0	2	16.7	0	0.0
2021-08-12	12	6	50.0	0	0.0	0	0
2020-07-16	25	10	40.0	0	0.0	0	0
2020-08-14	20	12	60.0	1	5.0	0	0.0
2021-01-28	12	10	83.3	2	16.7	0	0.0
2021-02-15	12	9	75.0	1	8.3	0	0.0
2020-06-11	25	4	16.0	0	0.0	0	0
2021-07-25	12	8	66.7	0	0.0	0	0
2020-09-14	18	5	27.8	0	0.0	0	0
2021-05-15	12	8	66.7	4	33.3	2	50.0
2021-02-01	12	9	75.0	1	8.3	0	0.0
2021-03-21	12	9	75.0	1	8.3	0	0.0
2020-06-15	25	5	20.0	0	0.0	0	0
2021-04-17	12	7	58.3	0	0.0	0	0
2021-08-17	12	9	75.0	2	16.7	1	50.0
2021-02-11	12	8	66.7	0	0.0	0	0
2020-09-09	18	6	33.3	0	0.0	0	0
2021-03-19	12	6	50.0	0	0.0	0	0
2020-06-14	25	9	36.0	0	0.0	0	0
2020-05-26	25	7	28.0	1	4.0	0	0.0
2021-03-29	12	8	66.7	2	16.7	0	0.0
2020-07-13	25	10	40.0	0	0.0	0	0
2021-06-09	12	9	75.0	0	0.0	0	0
2021-07-21	12	10	83.3	0	0.0	0	0
2021-02-12	12	12	100.0	1	8.3	0	0.0
2020-08-26	20	5	25.0	0	0.0	0	0
2021-05-22	12	7	58.3	2	16.7	0	0.0
2021-03-07	12	11	91.7	3	25.0	0	0.0
2021-07-14	12	8	66.7	1	8.3	0	0.0
2020-08-06	20	3	15.0	0	0.0	0	0
2020-12-02	12	3	25.0	0	0.0	0	0
2021-06-14	12	11	91.7	0	0.0	0	0
2020-09-10	18	7	38.9	0	0.0	0	0
2020-05-11	25	4	16.0	0	0.0	0	0
2021-04-07	12	11	91.7	0	0.0	0	0
2020-06-30	25	5	20.0	1	4.0	1	100.0
2021-06-07	12	6	50.0	0	0.0	0	0
2021-07-05	12	5	41.7	0	0.0	0	0
2020-09-17	18	8	44.4	0	0.0	0	0
2021-09-03	12	8	66.7	0	0.0	0	0
2021-08-04	12	9	75.0	1	8.3	0	0.0
2021-04-24	12	10	83.3	3	25.0	1	33.3
2020-09-13	18	8	44.4	0	0.0	0	0
2021-07-08	12	7	58.3	1	8.3	0	0.0
2020-08-15	20	9	45.0	1	5.0	0	0.0
2021-08-06	12	11	91.7	0	0.0	0	0
2021-06-17	12	7	58.3	0	0.0	0	0
2021-08-21	12	7	58.3	1	8.3	0	0.0
2020-10-25	18	9	50.0	2	11.1	0	0.0
2021-08-08	12	11	91.7	0	0.0	0	0
2020-10-23	18	12	66.7	2	11.1	0	0.0
2021-01-01	12	10	83.3	2	16.7	0	0.0
2020-10-11	18	9	50.0	0	0.0	0	0
2021-01-23	12	4	33.3	3	25.0	0	0.0
2020-08-19	20	6	30.0	1	5.0	0	0.0
2020-07-25	22	10	45.5	0	0.0	0	0
2021-04-22	12	8	66.7	1	8.3	0	0.0
2020-11-19	18	8	44.4	1	5.6	0	0.0
2021-03-22	12	9	75.0	1	8.3	0	0.0
2021-01-29	12	10	83.3	2	16.7	0	0.0
2020-05-08	25	5	20.0	0	0.0	0	0
2020-10-10	18	11	61.1	0	0.0	0	0
2020-12-20	12	7	58.3	0	0.0	0	0
2021-01-16	12	12	100.0	4	33.3	1	25.0
2021-08-27	12	9	75.0	0	0.0	0	0
2020-05-12	25	5	20.0	0	0.0	0	0
2021-08-25	12	7	58.3	1	8.3	0	0.0
2020-12-08	12	7	58.3	0	0.0	0	0
2020-07-14	25	10	40.0	0	0.0	0	0
2020-11-28	18	7	38.9	0	0.0	0	0
2021-06-21	12	6	50.0	0	0.0	0	0
2021-01-11	12	8	66.7	1	8.3	0	0.0
2020-08-25	20	6	30.0	0	0.0	0	0
2020-06-27	29	14	48.3	1	3.4	1	100.0
2020-07-07	25	7	28.0	1	4.0	0	0.0
2020-08-12	20	13	65.0	1	5.0	0	0.0
2021-08-02	12	8	66.7	0	0.0	0	0
2020-04-29	24	6	25.0	1	4.2	1	100.0
2021-06-15	12	12	100.0	0	0.0	0	0
2021-05-12	12	8	66.7	2	16.7	1	50.0
2021-01-04	12	8	66.7	2	16.7	0	0.0
2020-07-24	24	13	54.2	0	0.0	0	0
2020-09-23	18	11	61.1	0	0.0	0	0
2020-08-24	20	9	45.0	0	0.0	0	0
2020-06-22	25	6	24.0	1	4.0	1	100.0
2021-05-19	12	7	58.3	2	16.7	1	50.0
2020-05-17	24	4	16.7	0	0.0	0	0
2021-03-20	12	6	50.0	0	0.0	0	0
2021-09-07	12	10	83.3	0	0.0	0	0
2021-02-05	12	10	83.3	0	0.0	0	0
2021-01-15	12	9	75.0	4	33.3	1	25.0
2021-04-14	12	10	83.3	1	8.3	0	0.0
2021-02-04	12	11	91.7	2	16.7	1	50.0
2021-05-10	12	11	91.7	3	25.0	1	33.3
2020-07-04	25	10	40.0	1	4.0	1	100.0
2020-10-06	18	11	61.1	0	0.0	0	0
2020-08-10	20	7	35.0	1	5.0	0	0.0
2020-11-08	18	10	55.6	2	11.1	1	50.0
2020-05-09	25	10	40.0	0	0.0	0	0
2020-11-21	18	9	50.0	0	0.0	0	0
2021-01-06	12	6	50.0	2	16.7	0	0.0
2021-03-11	12	8	66.7	1	8.3	0	0.0
2021-08-11	12	10	83.3	0	0.0	0	0
2020-08-20	20	10	50.0	1	5.0	0	0.0
2020-12-18	12	8	66.7	1	8.3	0	0.0
2021-02-17	12	10	83.3	2	16.7	0	0.0
2020-12-29	12	10	83.3	1	8.3	0	0.0
2020-09-04	20	5	25.0	0	0.0	0	0
2020-05-13	25	7	28.0	0	0.0	0	0
2020-06-26	29	16	55.2	1	3.4	1	100.0
2021-07-03	12	8	66.7	0	0.0	0	0
2021-03-03	12	11	91.7	1	8.3	1	100.0
2021-06-23	12	7	58.3	0	0.0	0	0
2020-12-16	12	7	58.3	1	8.3	0	0.0
2020-06-04	25	7	28.0	0	0.0	0	0
2020-11-14	18	11	61.1	2	11.1	0	0.0
2020-10-02	18	9	50.0	0	0.0	0	0
2020-10-21	18	11	61.1	1	5.6	0	0.0
2021-04-01	12	8	66.7	1	8.3	0	0.0
2020-09-01	20	7	35.0	0	0.0	0	0
2021-01-31	12	9	75.0	1	8.3	0	0.0
2020-06-17	29	10	34.5	1	3.4	1	100.0
2020-11-01	18	11	61.1	2	11.1	1	50.0
2021-02-13	12	11	91.7	1	8.3	0	0.0
2021-08-07	12	9	75.0	0	0.0	0	0
2021-04-20	12	8	66.7	0	0.0	0	0
2020-04-27	25	8	32.0	1	4.0	0	0.0
2021-02-03	12	7	58.3	1	8.3	1	100.0
2021-05-20	12	8	66.7	2	16.7	1	50.0
2021-07-13	12	7	58.3	1	8.3	0	0.0
2021-05-31	12	5	41.7	0	0.0	0	0
2021-05-14	12	11	91.7	4	33.3	1	25.0
2021-01-10	12	9	75.0	1	8.3	0	0.0
2021-08-22	12	6	50.0	2	16.7	0	0.0
2021-04-04	12	9	75.0	1	8.3	0	0.0
2021-06-28	12	8	66.7	2	16.7	0	0.0
2020-10-17	18	16	88.9	3	16.7	0	0.0
2020-04-26	26	7	26.9	2	7.7	0	0.0
2020-12-31	12	10	83.3	2	16.7	0	0.0
2021-07-16	12	7	58.3	1	8.3	0	0.0
2021-05-24	12	9	75.0	2	16.7	1	50.0
2020-10-22	18	10	55.6	2	11.1	0	0.0
2020-11-09	18	13	72.2	3	16.7	1	33.3
2020-06-06	25	7	28.0	0	0.0	0	0
2020-10-26	18	7	38.9	2	11.1	0	0.0
2020-08-23	20	12	60.0	0	0.0	0	0
2021-01-22	12	9	75.0	3	25.0	0	0.0
2020-05-21	25	12	48.0	1	4.0	1	100.0
2020-05-16	24	4	16.7	0	0.0	0	0
2021-03-06	12	11	91.7	3	25.0	0	0.0
2021-06-06	12	8	66.7	0	0.0	0	0
2021-06-05	12	11	91.7	0	0.0	0	0
2020-12-10	12	6	50.0	0	0.0	0	0
2020-08-31	20	8	40.0	0	0.0	0	0
2020-08-02	25	10	40.0	0	0.0	0	0
2021-04-15	12	8	66.7	2	16.7	0	0.0
2021-06-16	12	11	91.7	0	0.0	0	0
2021-03-13	12	6	50.0	1	8.3	0	0.0
2020-06-08	25	8	32.0	0	0.0	0	0
2021-04-02	12	9	75.0	1	8.3	0	0.0
2021-01-05	12	7	58.3	3	25.0	0	0.0
2020-07-31	24	9	37.5	0	0.0	0	0
2020-06-24	28	13	46.4	1	3.6	1	100.0
2021-05-18	12	8	66.7	3	25.0	2	66.7
2021-07-26	12	7	58.3	0	0.0	0	0
2021-06-22	12	7	58.3	0	0.0	0	0
2021-08-18	12	9	75.0	2	16.7	1	50.0
2021-04-19	12	6	50.0	0	0.0	0	0
2021-03-31	12	7	58.3	2	16.7	0	0.0
2021-01-20	12	9	75.0	4	33.3	1	25.0
2020-10-13	18	10	55.6	0	0.0	0	0
2020-10-31	18	11	61.1	2	11.1	1	50.0
2020-06-05	25	10	40.0	0	0.0	0	0
2020-07-23	20	5	25.0	0	0.0	0	0
2021-06-13	12	10	83.3	0	0.0	0	0
2021-01-07	12	6	50.0	0	0.0	0	0
2020-06-03	27	5	18.5	0	0.0	0	0
2021-01-09	12	11	91.7	0	0.0	0	0
2020-05-24	25	8	32.0	2	8.0	0	0.0
