#	Date	Confirmed	Deaths	Recovered	Confirmed_per_Million	Deaths_per_Million	Recovered_per_Million
-29	19.02.2020	13	0	3	0.040	0.000	0.009
-28	20.02.2020	13	0	3	0.040	0.000	0.009
-27	21.02.2020	15	0	5	0.046	0.000	0.015
-26	22.02.2020	15	0	5	0.046	0.000	0.015
-25	23.02.2020	15	0	5	0.046	0.000	0.015
-24	24.02.2020	51	0	5	0.155	0.000	0.015
-23	25.02.2020	51	0	6	0.155	0.000	0.018
-22	26.02.2020	57	0	6	0.174	0.000	0.018
-21	27.02.2020	58	0	6	0.177	0.000	0.018
-20	28.02.2020	60	0	7	0.183	0.000	0.021
-19	29.02.2020	68	1	7	0.207	0.003	0.021
-18	01.03.2020	74	1	7	0.225	0.003	0.021
-17	02.03.2020	98	6	7	0.299	0.018	0.021
-16	03.03.2020	118	7	7	0.359	0.021	0.021
-15	04.03.2020	149	11	7	0.454	0.034	0.021
-14	05.03.2020	217	12	7	0.661	0.037	0.021
-13	06.03.2020	262	14	7	0.798	0.043	0.021
-12	07.03.2020	402	17	7	1.225	0.052	0.021
-11	08.03.2020	518	21	7	1.578	0.064	0.021
-10	09.03.2020	583	22	7	1.776	0.067	0.021
-9	10.03.2020	959	28	8	2.922	0.085	0.024
-8	11.03.2020	1281	36	8	3.903	0.110	0.024
-7	12.03.2020	1663	40	12	5.066	0.122	0.037
-6	13.03.2020	2179	47	12	6.638	0.143	0.037
-5	14.03.2020	2727	54	12	8.308	0.165	0.037
-4	15.03.2020	3499	63	12	10.660	0.192	0.037
-3	16.03.2020	4632	85	17	14.112	0.259	0.052
-2	17.03.2020	6421	108	17	19.562	0.329	0.052
-1	18.03.2020	7783	118	0	23.711	0.359	0.000
0	19.03.2020	13677	200	0	41.668	0.609	0.000
