#	Date	Confirmed	Deaths	Recovered	Confirmed per Million	Deaths per Million	Recovered per Million
-29	19.02.2020	1	0	0	0.097	0.000	0.000
-28	20.02.2020	1	0	0	0.097	0.000	0.000
-27	21.02.2020	1	0	0	0.097	0.000	0.000
-26	22.02.2020	1	0	0	0.097	0.000	0.000
-25	23.02.2020	1	0	0	0.097	0.000	0.000
-24	24.02.2020	1	0	0	0.097	0.000	0.000
-23	25.02.2020	1	0	0	0.097	0.000	0.000
-22	26.02.2020	2	0	0	0.194	0.000	0.000
-21	27.02.2020	7	0	0	0.677	0.000	0.000
-20	28.02.2020	7	0	0	0.677	0.000	0.000
-19	29.02.2020	12	0	0	1.161	0.000	0.000
-18	01.03.2020	14	0	0	1.355	0.000	0.000
-17	02.03.2020	15	0	0	1.452	0.000	0.000
-16	03.03.2020	21	0	0	2.032	0.000	0.000
-15	04.03.2020	35	0	0	3.387	0.000	0.000
-14	05.03.2020	94	0	0	9.097	0.000	0.000
-13	06.03.2020	101	0	0	9.774	0.000	0.000
-12	07.03.2020	161	0	0	15.580	0.000	0.000
-11	08.03.2020	203	0	0	19.645	0.000	0.000
-10	09.03.2020	248	0	1	24.000	0.000	0.097
-9	10.03.2020	355	0	1	34.354	0.000	0.097
-8	11.03.2020	500	1	1	48.387	0.097	0.097
-7	12.03.2020	599	1	1	57.967	0.097	0.097
-6	13.03.2020	814	1	1	78.773	0.097	0.097
-5	14.03.2020	961	2	1	92.999	0.194	0.097
-4	15.03.2020	1022	3	1	98.902	0.290	0.097
-3	16.03.2020	1103	6	1	106.741	0.581	0.097
-2	17.03.2020	1190	7	1	115.160	0.677	0.097
-1	18.03.2020	1279	10	1	123.773	0.968	0.097
0	19.03.2020	1439	11	16	139.256	1.065	1.548
