#	Date	Confirmed	Deaths	Recovered	Confirmed_per_Million	Deaths_per_Million	Recovered_per_Million
-54	22.01.2020	0	0	0	0.000	0.000	0.000
-53	23.01.2020	0	0	0	0.000	0.000	0.000
-52	24.01.2020	2	0	0	0.030	0.000	0.000
-51	25.01.2020	3	0	0	0.045	0.000	0.000
-50	26.01.2020	3	0	0	0.045	0.000	0.000
-49	27.01.2020	3	0	0	0.045	0.000	0.000
-48	28.01.2020	4	0	0	0.060	0.000	0.000
-47	29.01.2020	5	0	0	0.075	0.000	0.000
-46	30.01.2020	5	0	0	0.075	0.000	0.000
-45	31.01.2020	5	0	0	0.075	0.000	0.000
-44	01.02.2020	6	0	0	0.090	0.000	0.000
-43	02.02.2020	6	0	0	0.090	0.000	0.000
-42	03.02.2020	6	0	0	0.090	0.000	0.000
-41	04.02.2020	6	0	0	0.090	0.000	0.000
-40	05.02.2020	6	0	0	0.090	0.000	0.000
-39	06.02.2020	6	0	0	0.090	0.000	0.000
-38	07.02.2020	6	0	0	0.090	0.000	0.000
-37	08.02.2020	11	0	0	0.164	0.000	0.000
-36	09.02.2020	11	0	0	0.164	0.000	0.000
-35	10.02.2020	11	0	0	0.164	0.000	0.000
-34	11.02.2020	11	0	0	0.164	0.000	0.000
-33	12.02.2020	11	0	2	0.164	0.000	0.030
-32	13.02.2020	11	0	2	0.164	0.000	0.030
-31	14.02.2020	11	0	2	0.164	0.000	0.030
-30	15.02.2020	12	1	4	0.179	0.015	0.060
-29	16.02.2020	12	1	4	0.179	0.015	0.060
-28	17.02.2020	12	1	4	0.179	0.015	0.060
-27	18.02.2020	12	1	4	0.179	0.015	0.060
-26	19.02.2020	12	1	4	0.179	0.015	0.060
-25	20.02.2020	12	1	4	0.179	0.015	0.060
-24	21.02.2020	12	1	4	0.179	0.015	0.060
-23	22.02.2020	12	1	4	0.179	0.015	0.060
-22	23.02.2020	12	1	4	0.179	0.015	0.060
-21	24.02.2020	12	1	4	0.179	0.015	0.060
-20	25.02.2020	14	1	11	0.209	0.015	0.164
-19	26.02.2020	18	2	11	0.269	0.030	0.164
-18	27.02.2020	38	2	11	0.567	0.030	0.164
-17	28.02.2020	57	2	11	0.850	0.030	0.164
-16	29.02.2020	100	2	12	1.492	0.030	0.179
-15	01.03.2020	130	2	12	1.940	0.030	0.179
-14	02.03.2020	191	3	12	2.850	0.045	0.179
-13	03.03.2020	204	4	12	3.044	0.060	0.179
-12	04.03.2020	288	4	12	4.297	0.060	0.179
-11	05.03.2020	380	6	12	5.670	0.090	0.179
-10	06.03.2020	656	9	12	9.788	0.134	0.179
-9	07.03.2020	957	11	12	14.279	0.164	0.179
-8	08.03.2020	1134	19	12	16.920	0.283	0.179
-7	09.03.2020	1217	19	12	18.158	0.283	0.179
-6	10.03.2020	1792	33	12	26.737	0.492	0.179
-5	11.03.2020	2289	48	12	34.153	0.716	0.179
-4	12.03.2020	2289	48	12	34.153	0.716	0.179
-3	13.03.2020	3672	79	12	54.788	1.179	0.179
-2	14.03.2020	4480	91	12	66.844	1.358	0.179
-1	15.03.2020	4513	91	12	67.336	1.358	0.179
0	16.03.2020	6650	148	12	99.221	2.208	0.179
