#	Date	Confirmed	Deaths	Recovered	Confirmed_per_Million	Deaths_per_Million	Recovered_per_Million
-54	22.01.2020	1	0	0	0.003	0.000	0.000
-53	23.01.2020	1	0	0	0.003	0.000	0.000
-52	24.01.2020	2	0	0	0.006	0.000	0.000
-51	25.01.2020	2	0	0	0.006	0.000	0.000
-50	26.01.2020	5	0	0	0.015	0.000	0.000
-49	27.01.2020	5	0	0	0.015	0.000	0.000
-48	28.01.2020	5	0	0	0.015	0.000	0.000
-47	29.01.2020	5	0	0	0.015	0.000	0.000
-46	30.01.2020	5	0	0	0.015	0.000	0.000
-45	31.01.2020	7	0	0	0.021	0.000	0.000
-44	01.02.2020	8	0	0	0.024	0.000	0.000
-43	02.02.2020	8	0	0	0.024	0.000	0.000
-42	03.02.2020	11	0	0	0.034	0.000	0.000
-41	04.02.2020	11	0	0	0.034	0.000	0.000
-40	05.02.2020	11	0	0	0.034	0.000	0.000
-39	06.02.2020	11	0	0	0.034	0.000	0.000
-38	07.02.2020	11	0	0	0.034	0.000	0.000
-37	08.02.2020	11	0	0	0.034	0.000	0.000
-36	09.02.2020	11	0	3	0.034	0.000	0.009
-35	10.02.2020	11	0	3	0.034	0.000	0.009
-34	11.02.2020	12	0	3	0.037	0.000	0.009
-33	12.02.2020	12	0	3	0.037	0.000	0.009
-32	13.02.2020	13	0	3	0.040	0.000	0.009
-31	14.02.2020	13	0	3	0.040	0.000	0.009
-30	15.02.2020	13	0	3	0.040	0.000	0.009
-29	16.02.2020	13	0	3	0.040	0.000	0.009
-28	17.02.2020	13	0	3	0.040	0.000	0.009
-27	18.02.2020	13	0	3	0.040	0.000	0.009
-26	19.02.2020	13	0	3	0.040	0.000	0.009
-25	20.02.2020	13	0	3	0.040	0.000	0.009
-24	21.02.2020	15	0	5	0.046	0.000	0.015
-23	22.02.2020	15	0	5	0.046	0.000	0.015
-22	23.02.2020	15	0	5	0.046	0.000	0.015
-21	24.02.2020	51	0	5	0.155	0.000	0.015
-20	25.02.2020	51	0	6	0.155	0.000	0.018
-19	26.02.2020	57	0	6	0.174	0.000	0.018
-18	27.02.2020	58	0	6	0.177	0.000	0.018
-17	28.02.2020	60	0	7	0.183	0.000	0.021
-16	29.02.2020	68	1	7	0.207	0.003	0.021
-15	01.03.2020	74	1	7	0.225	0.003	0.021
-14	02.03.2020	98	6	7	0.299	0.018	0.021
-13	03.03.2020	118	7	7	0.359	0.021	0.021
-12	04.03.2020	149	11	7	0.454	0.034	0.021
-11	05.03.2020	217	12	7	0.661	0.037	0.021
-10	06.03.2020	262	14	7	0.798	0.043	0.021
-9	07.03.2020	402	17	7	1.225	0.052	0.021
-8	08.03.2020	518	21	7	1.578	0.064	0.021
-7	09.03.2020	583	22	7	1.776	0.067	0.021
-6	10.03.2020	959	28	8	2.922	0.085	0.024
-5	11.03.2020	1281	36	8	3.903	0.110	0.024
-4	12.03.2020	1663	40	12	5.066	0.122	0.037
-3	13.03.2020	2179	47	12	6.638	0.143	0.037
-2	14.03.2020	2727	54	12	8.308	0.165	0.037
-1	15.03.2020	3499	63	12	10.660	0.192	0.037
0	16.03.2020	4632	85	17	14.112	0.259	0.052
