#	Date	Confirmed	Deaths	Recovered	Confirmed_per_Million	Deaths_per_Million	Recovered_per_Million
-29	19.02.2020	1	0	1	0.181	0.000	0.181
-28	20.02.2020	1	0	1	0.181	0.000	0.181
-27	21.02.2020	1	0	1	0.181	0.000	0.181
-26	22.02.2020	1	0	1	0.181	0.000	0.181
-25	23.02.2020	1	0	1	0.181	0.000	0.181
-24	24.02.2020	1	0	1	0.181	0.000	0.181
-23	25.02.2020	1	0	1	0.181	0.000	0.181
-22	26.02.2020	2	0	1	0.362	0.000	0.181
-21	27.02.2020	2	0	1	0.362	0.000	0.181
-20	28.02.2020	2	0	1	0.362	0.000	0.181
-19	29.02.2020	3	0	1	0.543	0.000	0.181
-18	01.03.2020	6	0	1	1.087	0.000	0.181
-17	02.03.2020	6	0	1	1.087	0.000	0.181
-16	03.03.2020	6	0	1	1.087	0.000	0.181
-15	04.03.2020	6	0	1	1.087	0.000	0.181
-14	05.03.2020	12	0	1	2.173	0.000	0.181
-13	06.03.2020	15	0	1	2.717	0.000	0.181
-12	07.03.2020	15	0	1	2.717	0.000	0.181
-11	08.03.2020	23	0	1	4.166	0.000	0.181
-10	09.03.2020	30	0	1	5.434	0.000	0.181
-9	10.03.2020	40	0	1	7.245	0.000	0.181
-8	11.03.2020	59	0	1	10.686	0.000	0.181
-7	12.03.2020	59	0	1	10.686	0.000	0.181
-6	13.03.2020	155	0	1	28.074	0.000	0.181
-5	14.03.2020	225	0	1	40.752	0.000	0.181
-4	15.03.2020	244	0	10	44.194	0.000	1.811
-3	16.03.2020	277	0	10	50.171	0.000	1.811
-2	17.03.2020	321	0	10	58.140	0.000	1.811
-1	18.03.2020	336	0	10	60.857	0.000	1.811
0	19.03.2020	400	0	10	72.449	0.000	1.811
