#	Date	Confirmed	Deaths	Recovered	Confirmed_per_Million	Deaths_per_Million	Recovered_per_Million
-54	22.01.2020	0	0	0	0.000	0.000	0.000
-53	23.01.2020	0	0	0	0.000	0.000	0.000
-52	24.01.2020	0	0	0	0.000	0.000	0.000
-51	25.01.2020	0	0	0	0.000	0.000	0.000
-50	26.01.2020	0	0	0	0.000	0.000	0.000
-49	27.01.2020	0	0	0	0.000	0.000	0.000
-48	28.01.2020	0	0	0	0.000	0.000	0.000
-47	29.01.2020	0	0	0	0.000	0.000	0.000
-46	30.01.2020	0	0	0	0.000	0.000	0.000
-45	31.01.2020	0	0	0	0.000	0.000	0.000
-44	01.02.2020	1	0	0	0.021	0.000	0.000
-43	02.02.2020	1	0	0	0.021	0.000	0.000
-42	03.02.2020	1	0	0	0.021	0.000	0.000
-41	04.02.2020	1	0	0	0.021	0.000	0.000
-40	05.02.2020	1	0	0	0.021	0.000	0.000
-39	06.02.2020	1	0	0	0.021	0.000	0.000
-38	07.02.2020	1	0	0	0.021	0.000	0.000
-37	08.02.2020	1	0	0	0.021	0.000	0.000
-36	09.02.2020	2	0	0	0.043	0.000	0.000
-35	10.02.2020	2	0	0	0.043	0.000	0.000
-34	11.02.2020	2	0	0	0.043	0.000	0.000
-33	12.02.2020	2	0	0	0.043	0.000	0.000
-32	13.02.2020	2	0	0	0.043	0.000	0.000
-31	14.02.2020	2	0	0	0.043	0.000	0.000
-30	15.02.2020	2	0	2	0.043	0.000	0.043
-29	16.02.2020	2	0	2	0.043	0.000	0.043
-28	17.02.2020	2	0	2	0.043	0.000	0.043
-27	18.02.2020	2	0	2	0.043	0.000	0.043
-26	19.02.2020	2	0	2	0.043	0.000	0.043
-25	20.02.2020	2	0	2	0.043	0.000	0.043
-24	21.02.2020	2	0	2	0.043	0.000	0.043
-23	22.02.2020	2	0	2	0.043	0.000	0.043
-22	23.02.2020	2	0	2	0.043	0.000	0.043
-21	24.02.2020	2	0	2	0.043	0.000	0.043
-20	25.02.2020	6	0	2	0.128	0.000	0.043
-19	26.02.2020	13	0	2	0.278	0.000	0.043
-18	27.02.2020	15	0	2	0.321	0.000	0.043
-17	28.02.2020	32	0	2	0.685	0.000	0.043
-16	29.02.2020	45	0	2	0.963	0.000	0.043
-15	01.03.2020	84	0	2	1.797	0.000	0.043
-14	02.03.2020	120	0	2	2.568	0.000	0.043
-13	03.03.2020	165	1	2	3.531	0.021	0.043
-12	04.03.2020	222	2	2	4.750	0.043	0.043
-11	05.03.2020	259	3	2	5.542	0.064	0.043
-10	06.03.2020	400	5	2	8.559	0.107	0.043
-9	07.03.2020	500	10	30	10.699	0.214	0.642
-8	08.03.2020	673	17	30	14.401	0.364	0.642
-7	09.03.2020	1073	28	32	22.960	0.599	0.685
-6	10.03.2020	1695	35	32	36.270	0.749	0.685
-5	11.03.2020	2277	54	183	48.724	1.155	3.916
-4	12.03.2020	2277	55	183	48.724	1.177	3.916
-3	13.03.2020	5232	133	193	111.955	2.846	4.130
-2	14.03.2020	6391	195	517	136.756	4.173	11.063
-1	15.03.2020	7798	289	517	166.863	6.184	11.063
0	16.03.2020	9942	342	530	212.740	7.318	11.341
