#	Date	Confirmed	Deaths	Recovered	Confirmed_per_Million	Deaths_per_Million	Recovered_per_Million
-29	19.02.2020	9	0	8	0.133	0.000	0.118
-28	20.02.2020	9	0	8	0.133	0.000	0.118
-27	21.02.2020	9	0	8	0.133	0.000	0.118
-26	22.02.2020	9	0	8	0.133	0.000	0.118
-25	23.02.2020	9	0	8	0.133	0.000	0.118
-24	24.02.2020	13	0	8	0.192	0.000	0.118
-23	25.02.2020	13	0	8	0.192	0.000	0.118
-22	26.02.2020	13	0	8	0.192	0.000	0.118
-21	27.02.2020	15	0	8	0.222	0.000	0.118
-20	28.02.2020	20	0	8	0.296	0.000	0.118
-19	29.02.2020	23	0	8	0.341	0.000	0.118
-18	01.03.2020	36	0	8	0.533	0.000	0.118
-17	02.03.2020	40	0	8	0.592	0.000	0.118
-16	03.03.2020	51	0	8	0.755	0.000	0.118
-15	04.03.2020	86	0	8	1.273	0.000	0.118
-14	05.03.2020	116	1	8	1.717	0.015	0.118
-13	06.03.2020	164	2	8	2.428	0.030	0.118
-12	07.03.2020	207	2	18	3.065	0.030	0.266
-11	08.03.2020	274	3	18	4.057	0.044	0.266
-10	09.03.2020	322	4	18	4.767	0.059	0.266
-9	10.03.2020	384	6	19	5.685	0.089	0.281
-8	11.03.2020	459	8	19	6.795	0.118	0.281
-7	12.03.2020	459	8	19	6.795	0.118	0.281
-6	13.03.2020	802	8	19	11.873	0.118	0.281
-5	14.03.2020	1144	21	19	16.937	0.311	0.281
-4	15.03.2020	1145	21	19	16.951	0.311	0.281
-3	16.03.2020	1551	56	21	22.962	0.829	0.311
-2	17.03.2020	1960	56	53	29.017	0.829	0.785
-1	18.03.2020	2642	72	67	39.114	1.066	0.992
0	19.03.2020	2716	138	67	40.210	2.043	0.992
