filedate	Date Cases Deaths Cases_New Deaths_New Cases_Last_Week Deaths_Last_Week Cases_Last_Week_Per_Million
2021-08-13	2021-08-12	3810641	91853	4061	2	25033	14	301
2021-08-14	2021-08-12	3812164	91864	5172	2	26533	17	319
2021-08-15	2021-08-12	3812362	91867	5284	2	26722	18	321
2021-08-16	2021-08-12	3812391	91870	5304	2	26750	19	322
2021-08-17	2021-08-12	3812455	91895	5356	4	26854	24	323
2021-08-18	2021-08-12	3812478	91914	5384	4	26902	31	324
2021-08-19	2021-08-12	3812424	91934	5397	6	26919	38	324
2021-08-20	2021-08-12	3812447	91943	5412	7	26942	43	324
2021-08-21	2021-08-12	3812506	91955	5412	7	26958	48	324
