filedate	Date Cases Deaths Cases_New Deaths_New Cases_Last_Week Deaths_Last_Week Cases_Last_Week_Per_Million
2021-08-13	2021-08-12	185779	3586	254	0	1844	1	505
2021-08-14	2021-08-12	186094	3587	425	0	2157	2	591
2021-08-15	2021-08-12	186115	3587	436	0	2179	2	597
2021-08-16	2021-08-12	186117	3587	437	0	2180	2	598
2021-08-17	2021-08-12	186109	3587	453	0	2208	2	605
2021-08-18	2021-08-12	186110	3587	457	0	2209	2	606
2021-08-19	2021-08-12	186109	3588	458	0	2209	3	606
2021-08-20	2021-08-12	186110	3588	459	0	2210	3	606
2021-08-21	2021-08-12	186104	3587	459	0	2209	3	606
